nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-66.500,0.000,-66.500,AlleyEntrance,0.000,False,CoverPoint,0.400,0.200,5.212,2
1,-66.500,0.000,-59.500,BuildingCorner,0.000,False,DetourPath,0.320,0.200,0.000,3
2,-66.500,0.000,-52.500,AlleyEntrance,0.000,False,CoverPoint,0.332,0.200,5.212,3
3,-66.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.426,0.200,0.000,3
4,-66.500,0.000,-38.500,AlleyEntrance,0.000,False,CoverPoint,0.441,0.200,11.039,3
5,-66.500,0.000,-31.500,BuildingCorner,0.000,False,CoverPoint,0.454,0.200,11.473,3
6,-66.500,0.000,-24.500,AlleyEntrance,0.000,False,CoverPoint,0.467,0.200,11.039,3
7,-66.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.480,0.200,0.000,3
8,-66.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.492,0.200,0.000,3
9,-66.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.423,0.200,4.353,3
10,-66.500,0.000,3.500,AlleyEntrance,0.000,False,DetourPath,0.433,0.200,4.353,3
11,-66.500,0.000,10.500,Intersection,0.000,False,Intersection,0.522,0.000,4.353,3
12,-66.500,0.000,17.500,Intersection,0.000,False,Intersection,0.531,0.200,0.000,3
13,-66.500,0.000,24.500,Intersection,0.000,False,Intersection,0.538,0.200,5.110,3
14,-66.500,0.000,31.500,AlleyEntrance,0.000,False,CoverPoint,0.465,0.200,5.048,3
15,-66.500,0.000,38.500,BuildingCorner,0.000,False,CoverPoint,0.471,0.200,5.110,3
16,-66.500,0.000,45.500,AlleyEntrance,0.000,False,CoverPoint,0.475,0.200,7.419,3
17,-66.500,0.000,52.500,BuildingCorner,0.000,False,CoverPoint,0.479,0.200,8.489,3
18,-66.500,0.000,59.500,AlleyEntrance,0.000,False,CoverPoint,0.481,0.200,6.593,3
19,-66.500,0.000,66.500,BuildingCorner,0.000,False,DetourPath,0.482,0.200,0.000,2
20,-59.500,0.000,-66.500,Intersection,0.000,False,Intersection,0.400,0.200,6.978,3
21,-59.500,0.000,-59.500,AlleyEntrance,0.000,False,CoverPoint,0.333,0.200,6.978,4
22,-59.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.428,0.200,6.978,4
23,-59.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.443,0.200,0.000,4
24,-59.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.458,0.200,11.039,4
25,-59.500,0.000,-31.500,BuildingCorner,0.000,False,CoverPoint,0.472,0.200,10.605,4
26,-59.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.486,0.200,11.039,4
27,-59.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.499,0.200,0.000,4
28,-59.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.511,0.200,7.648,4
29,-59.500,0.000,-3.500,AlleyEntrance,0.000,False,CoverPoint,0.442,0.200,6.001,4
30,-59.500,0.000,3.500,BuildingCorner,0.000,False,CoverPoint,0.453,0.200,7.648,4
31,-59.500,0.000,10.500,Intersection,0.000,False,Intersection,0.463,0.000,4.353,4
32,-59.500,0.000,17.500,Intersection,0.000,False,Intersection,0.552,0.000,0.000,4
33,-59.500,0.000,24.500,Intersection,0.000,False,Intersection,0.480,0.200,5.110,4
34,-59.500,0.000,31.500,BuildingCorner,0.000,False,DetourPath,0.487,0.200,4.986,4
35,-59.500,0.000,38.500,AlleyEntrance,0.000,False,CoverPoint,0.413,0.200,5.048,4
36,-59.500,0.000,45.500,Intersection,0.000,False,Intersection,0.577,0.200,7.419,4
37,-59.500,0.000,52.500,BuildingCorner,0.000,False,CoverPoint,0.501,0.200,8.783,4
38,-59.500,0.000,59.500,Intersection,0.000,False,Intersection,0.583,0.200,6.593,4
39,-59.500,0.000,66.500,AlleyEntrance,0.000,False,DetourPath,0.504,0.200,2.507,3
40,-52.500,0.000,-66.500,AlleyEntrance,0.000,False,CoverPoint,0.412,0.200,8.744,3
41,-52.500,0.000,-59.500,BuildingCorner,0.000,False,CoverPoint,0.348,0.200,10.209,4
42,-52.500,0.000,-52.500,AlleyEntrance,0.000,False,CoverPoint,0.444,0.200,9.476,4
43,-52.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.460,0.200,10.209,4
44,-52.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.475,0.200,11.473,4
45,-52.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.490,0.200,11.473,4
46,-52.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.504,0.200,12.665,4
47,-52.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.517,0.200,9.514,4
48,-52.500,0.000,-10.500,AlleyEntrance,0.000,False,CoverPoint,0.450,0.200,8.892,4
49,-52.500,0.000,-3.500,BuildingCorner,0.000,False,DetourPath,0.462,0.200,4.762,4
50,-52.500,0.000,3.500,AlleyEntrance,0.000,False,CoverPoint,0.393,0.200,8.211,4
51,-52.500,0.000,10.500,Intersection,0.000,False,Intersection,0.563,0.200,8.492,4
52,-52.500,0.000,17.500,Intersection,0.000,False,Intersection,0.573,0.000,12.631,4
53,-52.500,0.000,24.500,Intersection,0.000,False,Intersection,0.581,0.200,5.110,4
54,-52.500,0.000,31.500,Intersection,0.000,False,Intersection,0.508,0.200,5.110,4
55,-52.500,0.000,38.500,Intersection,0.000,False,Intersection,0.594,0.200,5.110,4
56,-52.500,0.000,45.500,Intersection,0.000,False,Intersection,0.599,0.200,8.489,4
57,-52.500,0.000,52.500,Intersection,0.000,False,Intersection,0.603,0.200,8.489,4
58,-52.500,0.000,59.500,Intersection,0.000,False,Intersection,0.606,0.200,8.489,4
59,-52.500,0.000,66.500,Intersection,0.000,False,Intersection,0.607,0.200,0.000,3
60,-45.500,0.000,-66.500,Intersection,0.000,False,Intersection,0.426,0.200,8.744,3
61,-45.500,0.000,-59.500,AlleyEntrance,0.000,False,CoverPoint,0.443,0.200,9.476,4
62,-45.500,0.000,-52.500,BuildingCorner,0.000,False,CoverPoint,0.460,0.200,8.744,4
63,-45.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.476,0.200,10.209,4
64,-45.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.492,0.200,0.000,4
65,-45.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.507,0.200,0.000,4
