nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-66.500,0.000,-66.500,AlleyEntrance,0.000,False,CoverPoint,0.400,0.200,7.882,2
1,-66.500,0.000,-59.500,BuildingCorner,0.000,False,DetourPath,0.320,0.200,0.000,3
2,-66.500,0.000,-52.500,AlleyEntrance,0.000,False,CoverPoint,0.413,0.200,9.147,3
3,-66.500,0.000,-45.500,BuildingCorner,0.000,False,DetourPath,0.428,0.200,0.000,3
4,-66.500,0.000,-38.500,AlleyEntrance,0.000,False,CoverPoint,0.442,0.200,10.412,3
5,-66.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.456,0.200,0.000,3
6,-66.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.389,0.200,3.277,3
7,-66.500,0.000,-17.500,AlleyEntrance,0.000,False,DetourPath,0.401,0.200,3.277,3
8,-66.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.413,0.200,3.277,3
9,-66.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.504,0.200,0.000,3
10,-66.500,0.000,3.500,AlleyEntrance,0.000,False,CoverPoint,0.434,0.200,6.613,3
11,-66.500,0.000,10.500,BuildingCorner,0.000,False,CoverPoint,0.364,0.200,7.548,3
12,-66.500,0.000,17.500,BuildingCorner,0.000,False,CoverPoint,0.452,0.200,6.613,3
13,-66.500,0.000,24.500,AlleyEntrance,0.000,False,DetourPath,0.460,0.200,4.974,3
14,-66.500,0.000,31.500,BuildingCorner,0.000,False,DetourPath,0.466,0.200,0.000,3
15,-66.500,0.000,38.500,AlleyEntrance,0.000,False,DetourPath,0.472,0.200,1.872,3
16,-66.500,0.000,45.500,AlleyEntrance,0.000,False,CoverPoint,0.556,0.200,14.512,3
17,-66.500,0.000,52.500,BuildingCorner,0.000,False,DetourPath,0.480,0.200,1.914,3
18,-66.500,0.000,59.500,BuildingCorner,0.000,False,CoverPoint,0.482,0.200,14.512,3
19,-66.500,0.000,66.500,AlleyEntrance,0.000,False,DetourPath,0.483,0.200,1.914,2
20,-59.500,0.000,-66.500,Intersection,0.000,False,Intersection,0.400,0.200,7.882,3
21,-59.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.334,0.200,7.882,4
22,-59.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.430,0.200,9.147,4
23,-59.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.445,0.200,10.412,4
24,-59.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.460,0.200,10.412,4
25,-59.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.474,0.200,0.000,4
26,-59.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.407,0.200,3.277,4
27,-59.500,0.000,-17.500,BuildingCorner,0.000,False,DetourPath,0.420,0.200,1.672,4
28,-59.500,0.000,-10.500,AlleyEntrance,0.000,False,DetourPath,0.352,0.200,2.475,4
29,-59.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.524,0.200,1.672,4
30,-59.500,0.000,3.500,Intersection,0.000,False,Intersection,0.534,0.200,6.613,4
31,-59.500,0.000,10.500,BuildingCorner,0.000,False,CoverPoint,0.384,0.200,7.141,4
32,-59.500,0.000,17.500,AlleyEntrance,0.000,False,CoverPoint,0.473,0.200,7.101,4
33,-59.500,0.000,24.500,Intersection,0.000,False,Intersection,0.481,0.200,4.974,4
34,-59.500,0.000,31.500,Intersection,0.000,False,Intersection,0.488,0.200,1.872,4
35,-59.500,0.000,38.500,Intersection,0.000,False,Intersection,0.574,0.200,1.872,4
36,-59.500,0.000,45.500,Intersection,0.000,False,Intersection,0.578,0.200,13.497,4
37,-59.500,0.000,52.500,AlleyEntrance,0.000,False,CoverPoint,0.502,0.200,9.636,4
