nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-66.500,0.000,-66.500,OpenSpace,0.000,False,OpenArea,0.400,0.200,0.000,2
1,-66.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.400,0.200,0.000,3
2,-66.500,0.000,-52.500,AlleyEntrance,0.000,False,CoverPoint,0.400,0.200,14.476,3
3,-66.500,0.000,-45.500,BuildingCorner,0.000,False,DetourPath,0.400,0.200,0.000,3
4,-66.500,0.000,-38.500,AlleyEntrance,0.000,False,CoverPoint,0.415,0.200,14.476,3
5,-66.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.429,0.200,0.000,3
6,-66.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.443,0.200,0.000,3
7,-66.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.456,0.200,0.000,3
8,-66.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.468,0.200,12.440,3
9,-66.500,0.000,-3.500,AlleyEntrance,0.000,False,CoverPoint,0.480,0.200,12.440,3
10,-66.500,0.000,3.500,Intersection,0.000,False,Intersection,0.490,0.200,12.440,3
11,-66.500,0.000,10.500,Intersection,0.000,False,Intersection,0.500,0.200,7.565,3
12,-66.500,0.000,17.500,AlleyEntrance,0.000,False,CoverPoint,0.429,0.200,7.565,3
13,-66.500,0.000,24.500,Intersection,0.000,False,Intersection,0.517,0.200,7.565,3
14,-66.500,0.000,31.500,Intersection,0.000,False,Intersection,0.524,0.200,0.000,3
15,-66.500,0.000,38.500,Intersection,0.000,False,Intersection,0.530,0.200,0.000,3
16,-66.500,0.000,45.500,Intersection,0.000,False,Intersection,0.535,0.200,0.000,3
17,-66.500,0.000,52.500,Intersection,0.000,False,Intersection,0.538,0.200,0.000,3
18,-66.500,0.000,59.500,AlleyEntrance,0.000,False,CoverPoint,0.541,0.200,12.644,3
19,-66.500,0.000,66.500,BuildingCorner,0.000,False,CoverPoint,0.542,0.200,14.818,2
20,-59.500,0.000,-66.500,Intersection,0.000,False,Intersection,0.400,0.000,0.000,3
21,-59.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.400,0.200,0.000,4
22,-59.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.402,0.200,14.476,4
23,-59.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.418,0.200,14.476,4
24,-59.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.433,0.000,14.476,4
25,-59.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.448,0.200,0.000,4
26,-59.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.462,0.200,0.000,4
27,-59.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.476,0.200,0.000,4
28,-59.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.488,0.200,12.440,4
29,-59.500,0.000,-3.500,BuildingCorner,0.000,False,DetourPath,0.500,0.200,0.000,4
30,-59.500,0.000,3.500,Intersection,0.000,False,Intersection,0.511,0.200,12.440,4
31,-59.500,0.000,10.500,Intersection,0.000,False,Intersection,0.522,0.200,7.565,4
32,-59.500,0.000,17.500,BuildingCorner,0.000,False,DetourPath,0.451,0.200,0.000,4
33,-59.500,0.000,24.500,Intersection,0.000,False,Intersection,0.539,0.200,7.565,4
34,-59.500,0.000,31.500,Intersection,0.000,False,Intersection,0.547,0.200,1.781,4
35,-59.500,0.000,38.500,Intersection,0.000,False,Intersection,0.473,0.200,1.781,4
36,-59.500,0.000,45.500,Intersection,0.000,False,Intersection,0.558,0.200,1.781,4
