nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-66.500,0.000,-66.500,OpenSpace,0.000,False,OpenArea,0.400,0.200,0.000,2
1,-66.500,0.000,-59.500,AlleyEntrance,0.000,False,DetourPath,0.320,0.200,2.690,3
2,-66.500,0.000,-52.500,BuildingCorner,0.000,False,DetourPath,0.320,0.200,0.000,3
3,-66.500,0.000,-45.500,AlleyEntrance,0.000,False,DetourPath,0.331,0.200,2.690,3
4,-66.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.426,0.200,0.000,3
5,-66.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.440,0.200,0.000,3
6,-66.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.453,0.200,0.000,3
7,-66.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.466,0.200,14.666,3
8,-66.500,0.000,-10.500,AlleyEntrance,0.000,False,CoverPoint,0.478,0.200,14.666,3
9,-66.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.489,0.200,14.666,3
10,-66.500,0.000,3.500,Intersection,0.000,False,Intersection,0.500,0.200,0.000,3
11,-66.500,0.000,10.500,Intersection,0.000,False,Intersection,0.510,0.200,0.000,3
12,-66.500,0.000,17.500,Intersection,0.000,False,Intersection,0.518,0.200,0.000,3
13,-66.500,0.000,24.500,Intersection,0.000,False,Intersection,0.526,0.200,0.000,3
14,-66.500,0.000,31.500,Intersection,0.000,False,Intersection,0.533,0.200,0.000,3
15,-66.500,0.000,38.500,Intersection,0.000,False,Intersection,0.539,0.000,0.000,3
16,-66.500,0.000,45.500,Intersection,0.000,False,Intersection,0.543,0.200,7.308,3
17,-66.500,0.000,52.500,AlleyEntrance,0.000,False,CoverPoint,0.467,0.200,8.380,3
18,-66.500,0.000,59.500,BuildingCorner,0.000,False,CoverPoint,0.469,0.200,9.442,3
19,-66.500,0.000,66.500,BuildingCorner,0.000,False,CoverPoint,0.550,0.200,9.453,2
20,-59.500,0.000,-66.500,Intersection,0.000,False,Intersection,0.400,0.200,12.286,3
21,-59.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.320,0.200,7.467,4
22,-59.500,0.000,-52.500,AlleyEntrance,0.000,False,CoverPoint,0.253,0.200,7.467,4
23,-59.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.348,0.200,4.558,4
24,-59.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.364,0.200,3.560,4
25,-59.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.458,0.200,4.751,4
26,-59.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.472,0.200,7.848,4
27,-59.500,0.000,-17.500,AlleyEntrance,0.000,False,CoverPoint,0.485,0.200,10.121,4
28,-59.500,0.000,-10.500,BuildingCorner,0.000,False,CoverPoint,0.498,0.200,9.755,4
29,-59.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.510,0.200,14.666,4
30,-59.500,0.000,3.500,Intersection,0.000,False,Intersection,0.521,0.200,0.000,4
31,-59.500,0.000,10.500,Intersection,0.000,False,Intersection,0.531,0.200,3.899,4
32,-59.500,0.000,17.500,Intersection,0.000,False,Intersection,0.460,0.200,5.174,4
33,-59.500,0.000,24.500,Intersection,0.000,False,Intersection,0.468,0.200,5.174,4
34,-59.500,0.000,31.500,Intersection,0.000,False,Intersection,0.555,0.200,6.449,4
35,-59.500,0.000,38.500,Intersection,0.000,False,Intersection,0.561,0.000,0.000,4
36,-59.500,0.000,45.500,Intersection,0.000,False,Intersection,0.566,0.000,7.308,4
37,-59.500,0.000,52.500,BuildingCorner,0.000,False,CoverPoint,0.490,0.200,9.453,4
38,-59.500,0.000,59.500,AlleyEntrance,0.000,False,CoverPoint,0.492,0.200,9.446,4
39,-59.500,0.000,66.500,AlleyEntrance,0.000,False,CoverPoint,0.573,0.200,10.515,3
40,-52.500,0.000,-66.500,AlleyEntrance,0.000,False,CoverPoint,0.400,0.200,12.286,3
41,-52.500,0.000,-59.500,BuildingCorner,0.000,False,CoverPoint,0.413,0.200,7.425,4
42,-52.500,0.000,-52.500,BuildingCorner,0.000,False,CoverPoint,0.349,0.200,12.286,4
43,-52.500,0.000,-45.500,AlleyEntrance,0.000,False,CoverPoint,0.285,0.200,5.493,4
44,-52.500,0.000,-38.500,BuildingCorner,0.000,False,DetourPath,0.381,0.200,0.000,4
45,-52.500,0.000,-31.500,AlleyEntrance,0.000,False,DetourPath,0.316,0.200,3.673,4
46,-52.500,0.000,-24.500,BuildingCorner,0.000,False,CoverPoint,0.330,0.200,5.635,4
47,-52.500,0.000,-17.500,BuildingCorner,0.000,False,CoverPoint,0.424,0.200,7.374,4
48,-52.500,0.000,-10.500,AlleyEntrance,0.000,False,CoverPoint,0.517,0.200,12.210,4
49,-52.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.529,0.200,14.666,4
50,-52.500,0.000,3.500,Intersection,0.000,False,Intersection,0.541,0.200,0.000,4
51,-52.500,0.000,10.500,Intersection,0.000,False,Intersection,0.471,0.200,3.899,4
52,-52.500,0.000,17.500,BuildingCorner,0.000,False,CoverPoint,0.401,0.200,8.044,4
53,-52.500,0.000,24.500,BuildingCorner,0.000,False,CoverPoint,0.410,0.200,6.769,4
54,-52.500,0.000,31.500,Intersection,0.000,False,Intersection,0.577,0.200,8.044,4
55,-52.500,0.000,38.500,Intersection,0.000,False,Intersection,0.583,0.200,0.000,4
56,-52.500,0.000,45.500,Intersection,0.000,False,Intersection,0.589,0.000,10.241,4
57,-52.500,0.000,52.500,AlleyEntrance,0.000,False,CoverPoint,0.592,0.200,10.241,4
58,-52.500,0.000,59.500,Intersection,0.000,False,Intersection,0.595,0.200,10.241,4
59,-52.500,0.000,66.500,Intersection,0.000,False,Intersection,0.596,0.200,0.000,3
60,-45.500,0.000,-66.500,AlleyEntrance,0.000,False,CoverPoint,0.331,0.200,6.665,3
61,-45.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.348,0.200,7.736,4
62,-45.500,0.000,-52.500,AlleyEntrance,0.000,False,CoverPoint,0.445,0.200,9.967,4
63,-45.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.462,0.200,7.059,4
64,-45.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.398,0.200,3.560,4
65,-45.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.254,0.200,4.514,4
66,-45.500,0.000,-24.500,BuildingCorner,0.000,False,CoverPoint,0.348,0.200,9.016,4
67,-45.500,0.000,-17.500,OpenSpace,0.000,False,DetourPath,0.443,0.200,7.516,4
