nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-66.500,0.000,-66.500,AlleyEntrance,0.000,False,CoverPoint,0.400,0.200,11.356,2
1,-66.500,0.000,-59.500,BuildingCorner,0.000,False,CoverPoint,0.320,0.200,6.699,3
2,-66.500,0.000,-52.500,BuildingCorner,0.000,False,CoverPoint,0.253,0.200,10.251,3
3,-66.500,0.000,-45.500,BuildingCorner,0.000,False,DetourPath,0.268,0.200,1.179,3
4,-66.500,0.000,-38.500,AlleyEntrance,0.000,False,CoverPoint,0.442,0.200,8.041,3
5,-66.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.456,0.200,0.000,3
6,-66.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.469,0.200,0.000,3
7,-66.500,0.000,-17.500,AlleyEntrance,0.000,False,CoverPoint,0.481,0.200,11.979,3
8,-66.500,0.000,-10.500,BuildingCorner,0.000,False,DetourPath,0.493,0.200,0.000,3
9,-66.500,0.000,-3.500,AlleyEntrance,0.000,False,CoverPoint,0.504,0.200,11.979,3
10,-66.500,0.000,3.500,Intersection,0.000,False,Intersection,0.514,0.200,0.000,3
11,-66.500,0.000,10.500,Intersection,0.000,False,Intersection,0.524,0.200,0.000,3
12,-66.500,0.000,17.500,Intersection,0.000,False,Intersection,0.532,0.200,0.000,3
13,-66.500,0.000,24.500,Intersection,0.000,False,Intersection,0.540,0.200,0.000,3
14,-66.500,0.000,31.500,Intersection,0.000,False,Intersection,0.546,0.200,0.000,3
15,-66.500,0.000,38.500,Intersection,0.000,False,Intersection,0.552,0.200,0.000,3
16,-66.500,0.000,45.500,AlleyEntrance,0.000,False,DetourPath,0.396,0.200,2.302,3
17,-66.500,0.000,52.500,BuildingCorner,0.000,False,DetourPath,0.400,0.200,1.461,3
18,-66.500,0.000,59.500,AlleyEntrance,0.000,False,CoverPoint,0.482,0.200,6.246,3
19,-66.500,0.000,66.500,BuildingCorner,0.000,False,DetourPath,0.563,0.200,0.000,2
20,-59.500,0.000,-66.500,AlleyEntrance,0.000,False,CoverPoint,0.400,0.200,11.356,3
