nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-66.500,0.000,-66.500,OpenSpace,0.000,False,OpenArea,0.400,0.200,0.000,2
1,-66.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.400,0.200,0.000,3
2,-66.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.400,0.200,0.000,3
3,-66.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.406,0.200,0.000,3
4,-66.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.421,0.200,0.000,3
5,-66.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.435,0.200,4.683,3
6,-66.500,0.000,-24.500,AlleyEntrance,0.000,False,CoverPoint,0.368,0.200,6.295,3
7,-66.500,0.000,-17.500,AlleyEntrance,0.000,False,CoverPoint,0.381,0.200,6.295,3
8,-66.500,0.000,-10.500,AlleyEntrance,0.000,False,CoverPoint,0.473,0.200,8.827,3
9,-66.500,0.000,-3.500,BuildingCorner,0.000,False,DetourPath,0.405,0.200,0.000,3
10,-66.500,0.000,3.500,AlleyEntrance,0.000,False,CoverPoint,0.495,0.000,9.747,3
11,-66.500,0.000,10.500,AlleyEntrance,0.000,False,DetourPath,0.425,0.200,2.707,3
12,-66.500,0.000,17.500,BuildingCorner,0.000,False,DetourPath,0.434,0.200,0.000,3
13,-66.500,0.000,24.500,AlleyEntrance,0.000,False,DetourPath,0.442,0.200,2.707,3
14,-66.500,0.000,31.500,Intersection,0.000,False,Intersection,0.529,0.200,0.000,3
15,-66.500,0.000,38.500,Intersection,0.000,False,Intersection,0.534,0.200,0.000,3
16,-66.500,0.000,45.500,AlleyEntrance,0.000,False,CoverPoint,0.539,0.000,8.469,3
17,-66.500,0.000,52.500,BuildingCorner,0.000,False,CoverPoint,0.463,0.200,7.182,3
18,-66.500,0.000,59.500,BuildingCorner,0.000,False,CoverPoint,0.465,0.200,8.469,3
19,-66.500,0.000,66.500,AlleyEntrance,0.000,False,CoverPoint,0.546,0.000,9.125,2
20,-59.500,0.000,-66.500,Intersection,0.000,False,Intersection,0.400,0.200,7.673,3
21,-59.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.320,0.200,10.545,4
22,-59.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.408,0.200,10.545,4
23,-59.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.423,0.200,13.416,4
24,-59.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.439,0.200,0.000,4
25,-59.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.373,0.200,4.683,4
26,-59.500,0.000,-24.500,BuildingCorner,0.000,False,CoverPoint,0.387,0.200,7.908,4
27,-59.500,0.000,-17.500,BuildingCorner,0.000,False,DetourPath,0.321,0.200,4.683,4
28,-59.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.493,0.200,8.827,4
29,-59.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.505,0.200,9.747,4
30,-59.500,0.000,3.500,Intersection,0.000,False,Intersection,0.516,0.200,9.747,4
31,-59.500,0.000,10.500,Intersection,0.000,False,Intersection,0.446,0.000,2.707,4
32,-59.500,0.000,17.500,Intersection,0.000,False,Intersection,0.456,0.200,2.707,4
33,-59.500,0.000,24.500,Intersection,0.000,False,Intersection,0.464,0.200,2.707,4
34,-59.500,0.000,31.500,Intersection,0.000,False,Intersection,0.551,0.200,0.000,4
35,-59.500,0.000,38.500,Intersection,0.000,False,Intersection,0.557,0.200,0.000,4
36,-59.500,0.000,45.500,Intersection,0.000,False,Intersection,0.482,0.000,8.469,4
