nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-66.500,0.000,-66.500,AlleyEntrance,0.000,False,DetourPath,0.320,0.200,1.154,2
1,-66.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.320,0.200,1.154,3
2,-66.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.410,0.200,3.234,3
3,-66.500,0.000,-45.500,AlleyEntrance,0.000,False,DetourPath,0.345,0.200,3.234,3
4,-66.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.439,0.200,3.234,3
5,-66.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.453,0.200,0.000,3
6,-66.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.466,0.200,0.000,3
7,-66.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.478,0.200,6.523,3
8,-66.500,0.000,-10.500,AlleyEntrance,0.000,False,CoverPoint,0.410,0.200,6.523,3
9,-66.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.501,0.200,6.523,3
10,-66.500,0.000,3.500,Intersection,0.000,False,Intersection,0.512,0.200,0.000,3
11,-66.500,0.000,10.500,Intersection,0.000,False,Intersection,0.521,0.200,0.000,3
12,-66.500,0.000,17.500,AlleyEntrance,0.000,False,CoverPoint,0.530,0.200,9.075,3
13,-66.500,0.000,24.500,BuildingCorner,0.000,False,DetourPath,0.457,0.200,0.000,3
14,-66.500,0.000,31.500,AlleyEntrance,0.000,False,CoverPoint,0.544,0.200,9.075,3
15,-66.500,0.000,38.500,Intersection,0.000,False,Intersection,0.549,0.200,0.000,3
16,-66.500,0.000,45.500,Intersection,0.000,False,Intersection,0.554,0.200,0.000,3
17,-66.500,0.000,52.500,Intersection,0.000,False,Intersection,0.557,0.200,0.000,3
18,-66.500,0.000,59.500,Intersection,0.000,False,Intersection,0.560,0.200,0.000,3
19,-66.500,0.000,66.500,OpenSpace,0.000,False,OpenArea,0.561,0.200,0.000,2
20,-59.500,0.000,-66.500,BuildingCorner,0.000,False,DetourPath,0.320,0.200,0.000,3
21,-59.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.331,0.200,1.154,4
22,-59.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.347,0.200,3.234,4
23,-59.500,0.000,-45.500,BuildingCorner,0.000,False,DetourPath,0.362,0.200,0.000,4
24,-59.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.377,0.200,3.234,4
25,-59.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.471,0.200,0.000,4
26,-59.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.484,0.200,0.000,4
27,-59.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.497,0.200,6.523,4
28,-59.500,0.000,-10.500,BuildingCorner,0.000,False,DetourPath,0.430,0.200,0.000,4
29,-59.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.441,0.200,6.523,4
30,-59.500,0.000,3.500,Intersection,0.000,False,Intersection,0.532,0.200,13.013,4
31,-59.500,0.000,10.500,Intersection,0.000,False,Intersection,0.542,0.200,13.013,4
32,-59.500,0.000,17.500,Intersection,0.000,False,Intersection,0.551,0.200,7.901,4
33,-59.500,0.000,24.500,AlleyEntrance,0.000,False,CoverPoint,0.478,0.200,5.345,4
34,-59.500,0.000,31.500,Intersection,0.000,False,Intersection,0.485,0.200,5.345,4
35,-59.500,0.000,38.500,Intersection,0.000,False,Intersection,0.571,0.200,0.000,4
36,-59.500,0.000,45.500,Intersection,0.000,False,Intersection,0.576,0.200,13.886,4
37,-59.500,0.000,52.500,Intersection,0.000,False,Intersection,0.580,0.200,13.886,4
38,-59.500,0.000,59.500,Intersection,0.000,False,Intersection,0.582,0.200,11.059,4
39,-59.500,0.000,66.500,AlleyEntrance,0.000,False,CoverPoint,0.583,0.200,8.231,3
40,-52.500,0.000,-66.500,AlleyEntrance,0.000,False,DetourPath,0.330,0.200,1.154,3
41,-52.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.347,0.200,1.154,4
42,-52.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.363,0.200,3.234,4
43,-52.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.378,0.200,5.307,4
44,-52.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.474,0.200,5.307,4
45,-52.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.488,0.200,7.380,4
46,-52.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.502,0.200,0.000,4
47,-52.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.516,0.200,6.523,4
48,-52.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.528,0.200,6.523,4
49,-52.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.540,0.200,6.523,4
50,-52.500,0.000,3.500,Intersection,0.000,False,Intersection,0.552,0.200,13.013,4
