nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-66.500,0.000,-66.500,BuildingCorner,0.000,False,DetourPath,0.320,0.200,0.000,2
1,-66.500,0.000,-59.500,AlleyEntrance,0.000,False,CoverPoint,0.414,0.200,7.881,3
2,-66.500,0.000,-52.500,AlleyEntrance,0.000,False,CoverPoint,0.429,0.200,10.479,3
3,-66.500,0.000,-45.500,BuildingCorner,0.000,False,DetourPath,0.443,0.200,0.000,3
4,-66.500,0.000,-38.500,AlleyEntrance,0.000,False,CoverPoint,0.457,0.200,10.479,3
5,-66.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.470,0.200,0.000,3
6,-66.500,0.000,-24.500,AlleyEntrance,0.000,False,DetourPath,0.403,0.200,4.457,3
7,-66.500,0.000,-17.500,BuildingCorner,0.000,False,DetourPath,0.415,0.200,0.000,3
8,-66.500,0.000,-10.500,AlleyEntrance,0.000,False,DetourPath,0.427,0.200,4.457,3
9,-66.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.517,0.200,0.000,3
10,-66.500,0.000,3.500,Intersection,0.000,False,Intersection,0.527,0.000,0.000,3
11,-66.500,0.000,10.500,Intersection,0.000,False,Intersection,0.536,0.200,0.000,3
12,-66.500,0.000,17.500,AlleyEntrance,0.000,False,CoverPoint,0.465,0.200,6.334,3
13,-66.500,0.000,24.500,BuildingCorner,0.000,False,CoverPoint,0.472,0.200,10.068,3
14,-66.500,0.000,31.500,AlleyEntrance,0.000,False,CoverPoint,0.479,0.200,8.662,3
15,-66.500,0.000,38.500,AlleyEntrance,0.000,False,CoverPoint,0.564,0.200,13.317,3
16,-66.500,0.000,45.500,Intersection,0.000,False,Intersection,0.568,0.200,13.317,3
17,-66.500,0.000,52.500,Intersection,0.000,False,Intersection,0.572,0.200,0.000,3
18,-66.500,0.000,59.500,AlleyEntrance,0.000,False,CoverPoint,0.574,0.200,9.027,3
19,-66.500,0.000,66.500,BuildingCorner,0.000,False,DetourPath,0.495,0.200,0.000,2
20,-59.500,0.000,-66.500,AlleyEntrance,0.000,False,CoverPoint,0.334,0.200,8.020,3
21,-59.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.430,0.200,8.020,4
22,-59.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.445,0.200,10.479,4
23,-59.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.460,0.200,10.479,4
24,-59.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.474,0.200,10.479,4
25,-59.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.488,0.200,0.000,4
26,-59.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.501,0.200,4.457,4
27,-59.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.433,0.000,4.457,4
28,-59.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.525,0.200,4.457,4
29,-59.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.536,0.200,0.000,4
30,-59.500,0.000,3.500,Intersection,0.000,False,Intersection,0.547,0.000,0.000,4
31,-59.500,0.000,10.500,Intersection,0.000,False,Intersection,0.556,0.000,0.000,4
32,-59.500,0.000,17.500,Intersection,0.000,False,Intersection,0.485,0.200,6.334,4
33,-59.500,0.000,24.500,BuildingCorner,0.000,False,DetourPath,0.493,0.200,2.599,4
34,-59.500,0.000,31.500,AlleyEntrance,0.000,False,CoverPoint,0.579,0.200,8.662,4
35,-59.500,0.000,38.500,BuildingCorner,0.000,False,DetourPath,0.585,0.200,0.000,4
36,-59.500,0.000,45.500,Intersection,0.000,False,Intersection,0.590,0.200,13.317,4
37,-59.500,0.000,52.500,Intersection,0.000,False,Intersection,0.593,0.200,0.000,4
38,-59.500,0.000,59.500,Intersection,0.000,False,Intersection,0.596,0.200,7.565,4
39,-59.500,0.000,66.500,AlleyEntrance,0.000,False,CoverPoint,0.597,0.200,7.565,3
40,-52.500,0.000,-66.500,BuildingCorner,0.000,False,DetourPath,0.349,0.200,0.000,3
