nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-66.500,0.000,-66.500,OpenSpace,0.000,False,OpenArea,0.400,0.200,0.000,2
1,-66.500,0.000,-59.500,AlleyEntrance,0.000,False,CoverPoint,0.400,0.200,9.397,3
2,-66.500,0.000,-52.500,BuildingCorner,0.000,False,DetourPath,0.320,0.200,0.000,3
3,-66.500,0.000,-45.500,AlleyEntrance,0.000,False,CoverPoint,0.409,0.200,9.397,3
4,-66.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.423,0.200,0.000,3
5,-66.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.437,0.200,0.000,3
6,-66.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.451,0.200,0.000,3
7,-66.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.464,0.200,0.000,3
8,-66.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.476,0.200,0.000,3
9,-66.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.487,0.200,0.000,3
10,-66.500,0.000,3.500,Intersection,0.000,False,Intersection,0.498,0.200,0.000,3
11,-66.500,0.000,10.500,Intersection,0.000,False,Intersection,0.507,0.200,0.000,3
12,-66.500,0.000,17.500,Intersection,0.000,False,Intersection,0.516,0.200,11.852,3
13,-66.500,0.000,24.500,AlleyEntrance,0.000,False,CoverPoint,0.524,0.200,9.288,3
14,-66.500,0.000,31.500,BuildingCorner,0.000,False,CoverPoint,0.371,0.200,6.513,3
15,-66.500,0.000,38.500,AlleyEntrance,0.000,False,DetourPath,0.377,0.200,3.949,3
16,-66.500,0.000,45.500,AlleyEntrance,0.000,False,CoverPoint,0.461,0.200,5.475,3
17,-66.500,0.000,52.500,BuildingCorner,0.000,False,DetourPath,0.465,0.200,0.000,3
18,-66.500,0.000,59.500,AlleyEntrance,0.000,False,CoverPoint,0.547,0.200,9.776,3
19,-66.500,0.000,66.500,OpenSpace,0.000,False,OpenArea,0.548,0.200,0.000,2
20,-59.500,0.000,-66.500,Intersection,0.000,False,Intersection,0.400,0.200,0.000,3
21,-59.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.400,0.200,9.397,4
22,-59.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.410,0.200,9.397,4
23,-59.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.426,0.200,9.397,4
24,-59.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.441,0.200,0.000,4
25,-59.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.456,0.200,0.000,4
26,-59.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.470,0.200,0.000,4
27,-59.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.483,0.200,0.000,4
28,-59.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.496,0.200,0.000,4
29,-59.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.507,0.200,0.000,4
30,-59.500,0.000,3.500,Intersection,0.000,False,Intersection,0.518,0.200,0.000,4
31,-59.500,0.000,10.500,Intersection,0.000,False,Intersection,0.529,0.200,0.000,4
32,-59.500,0.000,17.500,Intersection,0.000,False,Intersection,0.538,0.200,11.852,4
33,-59.500,0.000,24.500,BuildingCorner,0.000,False,CoverPoint,0.546,0.200,6.724,4
34,-59.500,0.000,31.500,OpenSpace,0.000,False,DetourPath,0.473,0.200,6.256,4
35,-59.500,0.000,38.500,BuildingCorner,0.000,False,CoverPoint,0.399,0.200,6.000,4
36,-59.500,0.000,45.500,Intersection,0.000,False,Intersection,0.484,0.200,5.408,4
37,-59.500,0.000,52.500,Intersection,0.000,False,Intersection,0.568,0.200,9.311,4
38,-59.500,0.000,59.500,Intersection,0.000,False,Intersection,0.570,0.200,9.311,4
39,-59.500,0.000,66.500,Intersection,0.000,False,Intersection,0.571,0.200,8.847,3
40,-52.500,0.000,-66.500,Intersection,0.000,False,Intersection,0.400,0.200,0.000,3
41,-52.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.410,0.200,0.000,4
42,-52.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.427,0.200,0.000,4
43,-52.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.443,0.200,0.000,4
44,-52.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.459,0.200,0.000,4
45,-52.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.474,0.200,0.000,4
46,-52.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.488,0.200,0.000,4
47,-52.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.502,0.200,0.000,4
48,-52.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.515,0.200,0.000,4
49,-52.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.527,0.200,12.315,4
50,-52.500,0.000,3.500,Intersection,0.000,False,Intersection,0.539,0.200,12.315,4
51,-52.500,0.000,10.500,Intersection,0.000,False,Intersection,0.550,0.200,12.315,4
52,-52.500,0.000,17.500,Intersection,0.000,False,Intersection,0.559,0.200,11.852,4
53,-52.500,0.000,24.500,Intersection,0.000,False,Intersection,0.568,0.200,11.852,4
54,-52.500,0.000,31.500,Intersection,0.000,False,Intersection,0.495,0.200,6.101,4
55,-52.500,0.000,38.500,BuildingCorner,0.000,False,DetourPath,0.422,0.200,1.174,4
56,-52.500,0.000,45.500,Intersection,0.000,False,Intersection,0.507,0.200,3.225,4
57,-52.500,0.000,52.500,Intersection,0.000,False,Intersection,0.591,0.200,8.847,4
58,-52.500,0.000,59.500,BuildingCorner,0.000,False,DetourPath,0.513,0.200,0.000,4
59,-52.500,0.000,66.500,AlleyEntrance,0.000,False,CoverPoint,0.595,0.200,8.847,3
60,-45.500,0.000,-66.500,Intersection,0.000,False,Intersection,0.409,0.200,10.606,3
61,-45.500,0.000,-59.500,Intersection,0.000,False,Intersection,0.426,0.200,10.606,4
62,-45.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.443,0.200,10.606,4
63,-45.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.460,0.200,4.958,4
64,-45.500,0.000,-38.500,Intersection,0.000,False,Intersection,0.396,0.200,4.958,4
65,-45.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.491,0.200,4.958,4
66,-45.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.506,0.200,0.000,4
67,-45.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.521,0.200,10.433,4
68,-45.500,0.000,-10.500,Intersection,0.000,False,Intersection,0.534,0.200,10.433,4
69,-45.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.547,0.200,11.374,4
70,-45.500,0.000,3.500,BuildingCorner,0.000,False,DetourPath,0.559,0.200,0.000,4
71,-45.500,0.000,10.500,Intersection,0.000,False,Intersection,0.570,0.200,9.846,4
72,-45.500,0.000,17.500,Intersection,0.000,False,Intersection,0.580,0.200,7.429,4
73,-45.500,0.000,24.500,Intersection,0.000,False,Intersection,0.509,0.200,7.692,4
74,-45.500,0.000,31.500,Intersection,0.000,False,Intersection,0.517,0.200,5.674,4
75,-45.500,0.000,38.500,AlleyEntrance,0.000,False,CoverPoint,0.444,0.200,5.072,4
76,-45.500,0.000,45.500,Intersection,0.000,False,Intersection,0.609,0.200,4.098,4
77,-45.500,0.000,52.500,Intersection,0.000,False,Intersection,0.534,0.200,7.071,4
78,-45.500,0.000,59.500,Intersection,0.000,False,Intersection,0.536,0.000,7.071,4
79,-45.500,0.000,66.500,Intersection,0.000,False,Intersection,0.618,0.200,8.847,3
80,-38.500,0.000,-66.500,AlleyEntrance,0.000,False,CoverPoint,0.423,0.200,10.400,3
81,-38.500,0.000,-59.500,BuildingCorner,0.000,False,CoverPoint,0.441,0.200,10.195,4
82,-38.500,0.000,-52.500,Intersection,0.000,False,Intersection,0.459,0.200,10.606,4
83,-38.500,0.000,-45.500,Intersection,0.000,False,Intersection,0.396,0.200,3.921,4
84,-38.500,0.000,-38.500,BuildingCorner,0.000,False,DetourPath,0.332,0.200,2.883,4
85,-38.500,0.000,-31.500,Intersection,0.000,False,Intersection,0.429,0.200,3.921,4
86,-38.500,0.000,-24.500,Intersection,0.000,False,Intersection,0.524,0.200,0.000,4
87,-38.500,0.000,-17.500,Intersection,0.000,False,Intersection,0.539,0.200,10.433,4
88,-38.500,0.000,-10.500,BuildingCorner,0.000,False,DetourPath,0.553,0.200,0.000,4
89,-38.500,0.000,-3.500,Intersection,0.000,False,Intersection,0.566,0.200,11.374,4
