nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-34.000,0.000,-20.000,AlleyEntrance,0.000,False,CoverPoint,0.400,0.200,9.299,2
1,-34.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.400,0.200,9.299,3
2,-34.000,0.000,-12.000,Intersection,0.000,False,Intersection,0.327,0.200,0.000,3
3,-34.000,0.000,-8.000,Intersection,0.000,False,Intersection,0.340,0.200,0.000,3
4,-34.000,0.000,-4.000,Intersection,0.000,False,Intersection,0.351,0.279,7.113,3
5,-34.000,0.000,0.000,AlleyEntrance,0.000,False,CoverPoint,0.361,0.200,7.113,3
6,-34.000,0.000,4.000,AlleyEntrance,0.000,False,CoverPoint,0.369,0.200,8.425,3
7,-34.000,0.000,8.000,BuildingCorner,0.000,False,CoverPoint,0.215,0.200,8.651,3
8,-34.000,0.000,12.000,AlleyEntrance,0.000,False,CoverPoint,0.380,0.200,8.328,3
9,-34.000,0.000,16.000,BuildingCorner,0.000,False,CoverPoint,0.383,0.200,9.553,2
10,-30.000,0.000,-20.000,BuildingCorner,0.000,False,DetourPath,0.325,0.200,0.000,3
11,-30.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.261,0.200,9.299,4
12,-30.000,0.000,-12.000,Intersection,0.000,False,Intersection,0.356,0.200,5.342,4
13,-30.000,0.000,-8.000,Intersection,0.000,False,Intersection,0.369,0.200,5.342,4
14,-30.000,0.000,-4.000,Intersection,0.000,False,Intersection,0.301,0.200,6.227,4
15,-30.000,0.000,0.000,BuildingCorner,0.000,False,CoverPoint,0.311,0.200,7.919,4
16,-30.000,0.000,4.000,OpenSpace,0.000,False,DetourPath,0.160,0.200,8.174,4
17,-30.000,0.000,8.000,BuildingCorner,0.000,False,CoverPoint,0.326,0.200,8.369,4
18,-30.000,0.000,12.000,AlleyEntrance,0.000,False,CoverPoint,0.251,0.200,8.348,4
19,-30.000,0.000,16.000,BuildingCorner,0.000,False,CoverPoint,0.254,0.200,7.349,3
20,-26.000,0.000,-20.000,AlleyEntrance,0.000,False,CoverPoint,0.351,0.200,8.862,3
21,-26.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.368,0.200,8.862,4
22,-26.000,0.000,-12.000,Intersection,0.000,False,Intersection,0.384,0.200,7.544,4
23,-26.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.398,0.200,9.746,4
24,-26.000,0.000,-4.000,Intersection,0.000,False,Intersection,0.330,0.200,7.400,4
