nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-30.000,0.000,-20.000,OpenSpace,0.000,False,OpenArea,0.320,0.279,0.000,2
1,-30.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.320,0.200,8.242,3
2,-30.000,0.000,-12.000,AlleyEntrance,0.000,False,CoverPoint,0.240,0.200,7.917,3
3,-30.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.244,0.200,8.242,3
4,-30.000,0.000,-4.000,AlleyEntrance,0.000,False,CoverPoint,0.338,0.200,7.592,3
5,-30.000,0.000,0.000,AlleyEntrance,0.000,False,CoverPoint,0.351,0.200,8.341,3
6,-30.000,0.000,4.000,BuildingCorner,0.000,False,CoverPoint,0.281,0.200,7.843,3
7,-30.000,0.000,8.000,BuildingCorner,0.000,False,CoverPoint,0.209,0.200,7.050,3
8,-30.000,0.000,12.000,AlleyEntrance,0.000,False,CoverPoint,0.295,0.200,7.707,3
9,-30.000,0.000,16.000,BuildingCorner,0.000,False,DetourPath,0.379,0.200,0.000,2
10,-26.000,0.000,-20.000,AlleyEntrance,0.000,False,CoverPoint,0.320,0.200,5.695,3
11,-26.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.241,0.200,6.968,4
12,-26.000,0.000,-12.000,BuildingCorner,0.000,False,CoverPoint,0.179,0.200,7.908,4
13,-26.000,0.000,-8.000,OpenSpace,0.000,False,DetourPath,0.196,0.200,8.020,4
14,-26.000,0.000,-4.000,Intersection,0.000,False,Intersection,0.291,0.200,7.908,4
15,-26.000,0.000,0.000,Intersection,0.000,False,Intersection,0.385,0.200,8.341,4
16,-26.000,0.000,4.000,AlleyEntrance,0.000,False,CoverPoint,0.316,0.200,8.009,4
17,-26.000,0.000,8.000,BuildingCorner,0.000,False,CoverPoint,0.404,0.200,9.133,4
18,-26.000,0.000,12.000,Intersection,0.000,False,Intersection,0.331,0.200,7.707,4
19,-26.000,0.000,16.000,AlleyEntrance,0.000,False,CoverPoint,0.335,0.200,7.436,3
20,-22.000,0.000,-20.000,BuildingCorner,0.000,False,DetourPath,0.329,0.200,0.000,3
21,-22.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.271,0.368,6.968,4
22,-22.000,0.000,-12.000,AlleyEntrance,0.000,False,CoverPoint,0.130,0.200,7.664,4
23,-22.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.228,0.200,7.384,4
24,-22.000,0.000,-4.000,Intersection,0.000,False,Intersection,0.324,0.200,7.375,4
25,-22.000,0.000,0.000,Intersection,0.000,False,Intersection,0.418,0.200,8.095,4
26,-22.000,0.000,4.000,Intersection,0.000,False,Intersection,0.350,0.200,6.927,4
27,-22.000,0.000,8.000,Intersection,0.000,False,Intersection,0.360,0.200,6.927,4
28,-22.000,0.000,12.000,Intersection,0.000,False,Intersection,0.446,0.474,7.625,4
29,-22.000,0.000,16.000,AlleyEntrance,0.000,False,CoverPoint,0.530,0.200,9.491,3
30,-18.000,0.000,-20.000,AlleyEntrance,0.000,False,CoverPoint,0.357,0.375,5.695,3
31,-18.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.380,0.200,5.695,4
32,-18.000,0.000,-12.000,Intersection,0.000,False,Intersection,0.321,0.423,7.375,4
33,-18.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.340,0.200,8.225,4
34,-18.000,0.000,-4.000,Intersection,0.000,False,Intersection,0.357,0.200,7.375,4
35,-18.000,0.000,0.000,Intersection,0.000,False,Intersection,0.452,0.200,8.095,4
36,-18.000,0.000,4.000,BuildingCorner,0.000,False,DetourPath,0.464,0.200,0.000,4
37,-18.000,0.000,8.000,Intersection,0.000,False,Intersection,0.395,0.200,8.095,4
38,-18.000,0.000,12.000,Intersection,0.000,False,Intersection,0.482,0.513,7.937,4
39,-18.000,0.000,16.000,BuildingCorner,0.000,False,CoverPoint,0.406,0.200,6.383,3
40,-14.000,0.000,-20.000,Intersection,0.000,False,Intersection,0.385,0.200,0.000,3
41,-14.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.488,0.431,0.000,4
42,-14.000,0.000,-12.000,Intersection,0.000,False,Intersection,0.430,0.200,6.526,4
43,-14.000,0.000,-8.000,Intersection,0.000,False,Intersection,0.450,0.200,6.526,4
44,-14.000,0.000,-4.000,Intersection,0.000,False,Intersection,0.469,0.200,6.526,4
45,-14.000,0.000,0.000,Intersection,0.000,False,Intersection,0.485,0.200,8.095,4
46,-14.000,0.000,4.000,Intersection,0.000,False,Intersection,0.498,0.200,8.095,4
47,-14.000,0.000,8.000,Intersection,0.000,False,Intersection,0.509,0.200,8.095,4
48,-14.000,0.000,12.000,Intersection,0.000,False,Intersection,0.517,0.200,7.937,4
49,-14.000,0.000,16.000,BuildingCorner,0.000,False,CoverPoint,0.522,0.200,9.491,3
50,-10.000,0.000,-20.000,Intersection,0.000,False,Intersection,0.411,0.200,0.000,3
51,-10.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.516,0.200,0.000,4
52,-10.000,0.000,-12.000,Intersection,0.000,False,Intersection,0.539,0.488,0.000,4
53,-10.000,0.000,-8.000,Intersection,0.000,False,Intersection,0.560,0.512,0.000,4
54,-10.000,0.000,-4.000,Intersection,0.000,False,Intersection,0.580,0.200,0.000,4
55,-10.000,0.000,0.000,Intersection,0.000,False,Intersection,0.597,0.200,0.000,4
56,-10.000,0.000,4.000,Intersection,0.000,False,Intersection,0.612,0.200,0.000,4
57,-10.000,0.000,8.000,Intersection,0.000,False,Intersection,0.544,0.200,8.046,4
58,-10.000,0.000,12.000,Intersection,0.000,False,Intersection,0.393,0.200,7.357,4
59,-10.000,0.000,16.000,AlleyEntrance,0.000,False,CoverPoint,0.398,0.200,7.357,3
60,-6.000,0.000,-20.000,AlleyEntrance,0.000,False,CoverPoint,0.436,0.200,5.962,3
61,-6.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.462,0.200,7.348,4
62,-6.000,0.000,-12.000,Intersection,0.000,False,Intersection,0.486,0.200,8.733,4
63,-6.000,0.000,-8.000,Intersection,0.000,False,Intersection,0.509,0.200,7.905,4
64,-6.000,0.000,-4.000,Intersection,0.000,False,Intersection,0.530,0.567,7.078,4
65,-6.000,0.000,0.000,Intersection,0.000,False,Intersection,0.549,0.200,7.078,4
66,-6.000,0.000,4.000,Intersection,0.000,False,Intersection,0.645,0.200,0.000,4
67,-6.000,0.000,8.000,Intersection,0.000,False,Intersection,0.578,0.200,8.046,4
68,-6.000,0.000,12.000,BuildingCorner,0.000,False,CoverPoint,0.508,0.200,7.643,4
