startNodeId,endNodeId,travelCost,visibilityScore,pathType
0,10,4.000,0.500,Detour
0,1,4.000,0.500,Direct
1,0,4.000,0.500,Direct
1,11,4.000,0.500,Direct
1,2,4.000,0.500,Direct
2,1,4.000,0.500,Direct
2,12,4.000,0.500,Direct
2,3,4.000,0.500,Direct
3,2,4.000,0.500,Direct
3,13,4.000,0.500,Direct
3,4,4.000,0.500,Direct
4,3,4.000,0.500,Direct
4,14,4.000,0.500,Direct
4,5,4.000,0.500,Direct
5,4,4.000,0.500,Direct
5,15,4.000,0.500,Detour
5,6,4.000,0.500,Direct
6,5,4.000,0.500,Direct
6,16,4.000,0.500,Direct
6,7,4.000,0.500,Detour
7,6,4.000,0.500,Detour
7,17,4.000,0.500,Concealed
7,8,4.000,0.500,Detour
8,7,4.000,0.500,Detour
8,18,4.000,0.500,Direct
8,9,4.000,0.500,Detour
9,8,4.000,0.500,Detour
9,19,4.000,0.500,Concealed
10,0,4.000,0.500,Detour
10,20,4.000,0.500,Detour
10,11,4.000,0.500,Detour
11,1,4.000,0.500,Direct
11,10,4.000,0.500,Detour
11,21,4.000,0.500,Direct
11,12,4.000,0.500,Direct
12,2,4.000,0.500,Direct
12,11,4.000,0.500,Direct
12,22,4.000,0.500,Direct
12,13,4.000,0.500,Direct
13,3,4.000,0.500,Direct
13,12,4.000,0.500,Direct
13,23,4.000,0.500,Detour
13,14,4.000,0.500,Direct
14,4,4.000,0.500,Direct
14,13,4.000,0.500,Direct
14,24,4.000,0.500,Direct
14,15,4.000,0.500,Detour
15,5,4.000,0.500,Detour
15,14,4.000,0.500,Detour
15,25,4.000,0.500,Detour
15,16,4.000,0.500,Detour
16,6,4.000,0.500,Direct
16,15,4.000,0.500,Detour
16,26,4.000,0.500,Detour
16,17,4.000,0.500,Detour
17,7,4.000,0.500,Concealed
17,16,4.000,0.500,Detour
17,27,4.000,0.500,Concealed
17,18,4.000,0.500,Detour
18,8,4.000,0.500,Direct
18,17,4.000,0.500,Detour
18,28,4.000,0.500,Direct
18,19,4.000,0.500,Detour
19,9,4.000,0.500,Concealed
19,18,4.000,0.500,Detour
19,29,4.000,0.500,Concealed
20,10,4.000,0.500,Detour
20,30,4.000,0.500,Detour
20,21,4.000,0.500,Direct
21,11,4.000,0.500,Direct
21,20,4.000,0.500,Direct
21,31,4.000,0.500,Direct
21,22,4.000,0.500,Direct
22,12,4.000,0.500,Direct
22,21,4.000,0.500,Direct
22,32,4.000,0.500,Direct
22,23,4.000,0.500,Detour
23,13,4.000,0.500,Detour
23,22,4.000,0.500,Detour
23,33,4.000,0.500,Concealed
23,24,4.000,0.500,Detour
24,14,4.000,0.500,Direct
24,23,4.000,0.500,Detour
24,34,4.000,0.500,Direct
24,25,4.000,0.500,Direct
25,15,4.000,0.500,Detour
25,24,4.000,0.500,Direct
25,35,4.000,0.500,Direct
25,26,4.000,0.500,Detour
26,16,4.000,0.500,Detour
26,25,4.000,0.500,Detour
26,36,4.000,0.500,Concealed
26,27,4.000,0.500,Concealed
27,17,4.000,0.500,Concealed
27,26,4.000,0.500,Concealed
27,37,4.000,0.500,Concealed
27,28,4.000,0.500,Detour
28,18,4.000,0.500,Direct
28,27,4.000,0.500,Detour
28,38,4.000,0.500,Direct
28,29,4.000,0.500,Detour
29,19,4.000,0.500,Concealed
29,28,4.000,0.500,Detour
29,39,4.000,0.500,Concealed
30,20,4.000,0.500,Detour
30,40,4.000,0.500,Detour
30,31,4.000,0.500,Detour
31,21,4.000,0.500,Direct
31,30,4.000,0.500,Detour
31,41,4.000,0.500,Direct
31,32,4.000,0.500,Direct
32,22,4.000,0.500,Direct
32,31,4.000,0.500,Direct
32,42,4.000,0.500,Direct
32,33,4.000,0.500,Detour
33,23,4.000,0.500,Concealed
33,32,4.000,0.500,Detour
33,43,4.000,0.500,Detour
33,34,4.000,0.500,Detour
34,24,4.000,0.500,Direct
34,33,4.000,0.500,Detour
34,44,4.000,0.500,Direct
34,35,4.000,0.500,Direct
35,25,4.000,0.500,Direct
35,34,4.000,0.500,Direct
35,45,4.000,0.500,Direct
35,36,4.000,0.500,Detour
36,26,4.000,0.500,Concealed
36,35,4.000,0.500,Detour
36,46,4.000,0.500,Detour
36,37,4.000,0.500,Concealed
37,27,4.000,0.500,Concealed
37,36,4.000,0.500,Concealed
37,47,4.000,0.500,Detour
37,38,4.000,0.500,Detour
38,28,4.000,0.500,Direct
38,37,4.000,0.500,Detour
38,48,4.000,0.500,Direct
38,39,4.000,0.500,Detour
39,29,4.000,0.500,Concealed
39,38,4.000,0.500,Detour
39,49,4.000,0.500,Detour
40,30,4.000,0.500,Detour
40,50,4.000,0.500,Detour
40,41,4.000,0.500,Direct
41,31,4.000,0.500,Direct
41,40,4.000,0.500,Direct
41,51,4.000,0.500,Detour
41,42,4.000,0.500,Direct
42,32,4.000,0.500,Direct
42,41,4.000,0.500,Direct
42,52,4.000,0.500,Direct
42,43,4.000,0.500,Direct
43,33,4.000,0.500,Detour
43,42,4.000,0.500,Direct
43,53,4.000,0.500,Detour
43,44,4.000,0.500,Direct
44,34,4.000,0.500,Direct
44,43,4.000,0.500,Direct
44,54,4.000,0.500,Direct
44,45,4.000,0.500,Direct
45,35,4.000,0.500,Direct
45,44,4.000,0.500,Direct
45,55,4.000,0.500,Detour
45,46,4.000,0.500,Direct
46,36,4.000,0.500,Detour
46,45,4.000,0.500,Direct
46,56,4.000,0.500,Direct
46,47,4.000,0.500,Direct
47,37,4.000,0.500,Detour
47,46,4.000,0.500,Direct
47,57,4.000,0.500,Direct
47,48,4.000,0.500,Direct
48,38,4.000,0.500,Direct
48,47,4.000,0.500,Direct
48,58,4.000,0.500,Direct
48,49,4.000,0.500,Direct
49,39,4.000,0.500,Detour
49,48,4.000,0.500,Direct
49,59,4.000,0.500,Direct
50,40,4.000,0.500,Detour
50,60,4.000,0.500,Detour
50,51,4.000,0.500,Concealed
51,41,4.000,0.500,Detour
51,50,4.000,0.500,Concealed
51,61,4.000,0.500,Detour
51,52,4.000,0.500,Detour
52,42,4.000,0.500,Direct
52,51,4.000,0.500,Detour
52,62,4.000,0.500,Direct
52,53,4.000,0.500,Detour
53,43,4.000,0.500,Detour
53,52,4.000,0.500,Detour
53,63,4.000,0.500,Detour
53,54,4.000,0.500,Detour
54,44,4.000,0.500,Direct
54,53,4.000,0.500,Detour
54,64,4.000,0.500,Direct
54,55,4.000,0.500,Detour
55,45,4.000,0.500,Detour
55,54,4.000,0.500,Detour
55,65,4.000,0.500,Detour
55,56,4.000,0.500,Detour
56,46,4.000,0.500,Direct
56,55,4.000,0.500,Detour
56,66,4.000,0.500,Direct
56,57,4.000,0.500,Direct
57,47,4.000,0.500,Direct
57,56,4.000,0.500,Direct
57,67,4.000,0.500,Direct
57,58,4.000,0.500,Direct
58,48,4.000,0.500,Direct
58,57,4.000,0.500,Direct
58,68,4.000,0.500,Direct
58,59,4.000,0.500,Direct
59,49,4.000,0.500,Direct
59,58,4.000,0.500,Direct
59,69,4.000,0.500,Direct
60,50,4.000,0.500,Detour
60,70,4.000,0.500,Direct
60,61,4.000,0.500,Direct
61,51,4.000,0.500,Detour
61,60,4.000,0.500,Direct
61,71,4.000,0.500,Direct
61,62,4.000,0.500,Direct
62,52,4.000,0.500,Direct
62,61,4.000,0.500,Direct
62,72,4.000,0.500,Direct
62,63,4.000,0.500,Direct
63,53,4.000,0.500,Detour
63,62,4.000,0.500,Direct
63,73,4.000,0.500,Direct
63,64,4.000,0.500,Direct
64,54,4.000,0.500,Direct
64,63,4.000,0.500,Direct
64,74,4.000,0.500,Direct
64,65,4.000,0.500,Direct
65,55,4.000,0.500,Detour
65,64,4.000,0.500,Direct
65,75,4.000,0.500,Direct
65,66,4.000,0.500,Direct
66,56,4.000,0.500,Direct
66,65,4.000,0.500,Direct
66,76,4.000,0.500,Direct
66,67,4.000,0.500,Direct
67,57,4.000,0.500,Direct
67,66,4.000,0.500,Direct
