nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-22.000,0.000,-38.000,BuildingCorner,0.000,False,CoverPoint,0.162,0.200,6.767,2
1,-22.000,0.000,-34.000,BuildingCorner,0.000,False,CoverPoint,0.105,0.200,7.885,3
2,-22.000,0.000,-30.000,BuildingCorner,0.000,False,CoverPoint,0.128,0.200,7.881,3
3,-22.000,0.000,-26.000,BuildingCorner,0.000,False,CoverPoint,0.071,0.200,8.359,3
4,-22.000,0.000,-22.000,BuildingCorner,0.000,False,CoverPoint,0.173,0.200,7.583,3
5,-22.000,0.000,-18.000,AlleyEntrance,0.000,False,CoverPoint,0.355,0.200,7.978,3
6,-22.000,0.000,-14.000,BuildingCorner,0.000,False,CoverPoint,0.296,0.200,7.321,3
7,-22.000,0.000,-10.000,BuildingCorner,0.000,False,CoverPoint,0.157,0.200,7.503,3
8,-22.000,0.000,-6.000,BuildingCorner,0.000,False,CoverPoint,0.176,0.200,6.879,3
9,-22.000,0.000,-2.000,BuildingCorner,0.000,False,CoverPoint,0.195,0.200,7.161,3
10,-22.000,0.000,2.000,BuildingCorner,0.000,False,CoverPoint,0.293,0.200,7.099,3
11,-22.000,0.000,6.000,AlleyEntrance,0.000,False,CoverPoint,0.389,0.200,8.151,3
12,-22.000,0.000,10.000,BuildingCorner,0.000,False,CoverPoint,0.405,0.200,7.478,3
13,-22.000,0.000,14.000,BuildingCorner,0.000,False,CoverPoint,0.259,0.200,8.027,3
14,-22.000,0.000,18.000,BuildingCorner,0.000,False,CoverPoint,0.271,0.200,6.861,3
15,-22.000,0.000,22.000,BuildingCorner,0.000,False,CoverPoint,0.281,0.200,6.934,3
16,-22.000,0.000,26.000,BuildingCorner,0.000,False,CoverPoint,0.369,0.200,6.193,3
17,-22.000,0.000,30.000,AlleyEntrance,0.000,False,CoverPoint,0.295,0.200,6.540,3
18,-22.000,0.000,34.000,BuildingCorner,0.000,False,CoverPoint,0.459,0.200,5.580,2
19,-18.000,0.000,-38.000,BuildingCorner,0.000,False,CoverPoint,0.095,0.200,8.013,3
20,-18.000,0.000,-34.000,BuildingCorner,0.000,False,CoverPoint,0.039,0.200,7.548,4
21,-18.000,0.000,-30.000,BuildingCorner,0.000,False,CoverPoint,0.063,0.200,8.022,4
22,-18.000,0.000,-26.000,BuildingCorner,0.000,False,CoverPoint,0.086,0.200,7.212,4
23,-18.000,0.000,-22.000,BuildingCorner,0.000,False,CoverPoint,0.189,0.200,7.569,4
24,-18.000,0.000,-18.000,AlleyEntrance,0.000,False,CoverPoint,0.131,0.200,7.466,4
25,-18.000,0.000,-14.000,BuildingCorner,0.000,False,CoverPoint,0.153,0.200,6.984,4
26,-18.000,0.000,-10.000,BuildingCorner,0.000,False,CoverPoint,0.174,0.200,7.442,4
27,-18.000,0.000,-6.000,BuildingCorner,0.000,False,CoverPoint,0.195,0.200,7.708,4
28,-18.000,0.000,-2.000,BuildingCorner,0.000,False,CoverPoint,0.215,0.200,7.766,4
29,-18.000,0.000,2.000,BuildingCorner,0.000,False,CoverPoint,0.234,0.200,8.595,4
30,-18.000,0.000,6.000,AlleyEntrance,0.000,False,CoverPoint,0.491,0.200,8.163,4
31,-18.000,0.000,10.000,BuildingCorner,0.000,False,CoverPoint,0.267,0.200,7.372,4
32,-18.000,0.000,14.000,BuildingCorner,0.000,False,CoverPoint,0.362,0.200,8.152,4
33,-18.000,0.000,18.000,BuildingCorner,0.000,False,CoverPoint,0.295,0.200,6.582,4
34,-18.000,0.000,22.000,BuildingCorner,0.000,False,CoverPoint,0.307,0.200,6.371,4
35,-18.000,0.000,26.000,BuildingCorner,0.000,False,CoverPoint,0.316,0.200,6.261,4
36,-18.000,0.000,30.000,AlleyEntrance,0.000,False,CoverPoint,0.482,0.200,6.540,4
37,-18.000,0.000,34.000,BuildingCorner,0.000,False,CoverPoint,0.486,0.200,9.148,3
38,-14.000,0.000,-38.000,BuildingCorner,0.000,False,CoverPoint,0.187,0.200,8.381,3
39,-14.000,0.000,-34.000,BuildingCorner,0.000,False,CoverPoint,0.052,0.200,7.675,4
40,-14.000,0.000,-30.000,BuildingCorner,0.000,False,CoverPoint,0.156,0.200,8.518,4
41,-14.000,0.000,-26.000,BuildingCorner,0.000,False,CoverPoint,0.100,0.200,7.192,4
42,-14.000,0.000,-22.000,BuildingCorner,0.000,False,CoverPoint,0.283,0.200,7.030,4
