nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-38.000,0.000,-28.000,AlleyEntrance,0.000,False,CoverPoint,0.400,0.200,8.972,2
1,-38.000,0.000,-24.000,BuildingCorner,0.000,False,CoverPoint,0.322,0.200,9.407,3
2,-38.000,0.000,-20.000,BuildingCorner,0.000,False,CoverPoint,0.176,0.200,9.112,3
3,-38.000,0.000,-16.000,BuildingCorner,0.000,False,CoverPoint,0.190,0.200,9.407,3
4,-38.000,0.000,-12.000,AlleyEntrance,0.000,False,CoverPoint,0.362,0.200,9.420,3
5,-38.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.374,0.200,9.556,3
6,-38.000,0.000,-4.000,AlleyEntrance,0.000,False,CoverPoint,0.385,0.200,8.796,3
7,-38.000,0.000,0.000,BuildingCorner,0.000,False,DetourPath,0.314,0.200,0.000,3
8,-38.000,0.000,4.000,AlleyEntrance,0.000,False,CoverPoint,0.403,0.200,7.381,3
9,-38.000,0.000,8.000,Intersection,0.000,False,Intersection,0.490,0.200,0.000,3
10,-38.000,0.000,12.000,Intersection,0.000,False,Intersection,0.496,0.200,0.000,3
11,-38.000,0.000,16.000,AlleyEntrance,0.000,False,CoverPoint,0.421,0.200,8.377,3
12,-38.000,0.000,20.000,BuildingCorner,0.000,False,CoverPoint,0.264,0.200,7.883,3
13,-38.000,0.000,24.000,BuildingCorner,0.000,False,CoverPoint,0.266,0.200,8.119,2
14,-34.000,0.000,-28.000,AlleyEntrance,0.000,False,CoverPoint,0.408,0.200,9.199,3
15,-34.000,0.000,-24.000,Intersection,0.000,False,Intersection,0.263,0.200,8.209,4
16,-34.000,0.000,-20.000,AlleyEntrance,0.000,False,CoverPoint,0.358,0.200,8.322,4
17,-34.000,0.000,-16.000,AlleyEntrance,0.000,False,CoverPoint,0.292,0.200,8.160,4
18,-34.000,0.000,-12.000,Intersection,0.000,False,Intersection,0.305,0.200,9.091,4
19,-34.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.317,0.200,8.850,4
20,-34.000,0.000,-4.000,Intersection,0.000,False,Intersection,0.249,0.200,8.217,4
21,-34.000,0.000,0.000,AlleyEntrance,0.000,False,CoverPoint,0.338,0.200,6.913,4
22,-34.000,0.000,4.000,Intersection,0.000,False,Intersection,0.267,0.200,6.837,4
23,-34.000,0.000,8.000,Intersection,0.000,False,Intersection,0.435,0.200,6.685,4
24,-34.000,0.000,12.000,Intersection,0.000,False,Intersection,0.441,0.200,6.685,4
25,-34.000,0.000,16.000,Intersection,0.000,False,Intersection,0.526,0.200,8.377,4
26,-34.000,0.000,20.000,AlleyEntrance,0.000,False,CoverPoint,0.290,0.200,8.047,4
27,-34.000,0.000,24.000,BuildingCorner,0.000,False,CoverPoint,0.292,0.200,8.141,3
28,-30.000,0.000,-28.000,BuildingCorner,0.000,False,CoverPoint,0.188,0.200,8.338,3
29,-30.000,0.000,-24.000,OpenSpace,0.000,False,DetourPath,0.284,0.200,7.761,4
30,-30.000,0.000,-20.000,BuildingCorner,0.000,False,CoverPoint,0.140,0.200,8.377,4
31,-30.000,0.000,-16.000,BuildingCorner,0.000,False,CoverPoint,0.154,0.200,7.084,4
32,-30.000,0.000,-12.000,AlleyEntrance,0.000,False,CoverPoint,0.248,0.200,8.682,4
33,-30.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.421,0.200,9.556,4
34,-30.000,0.000,-4.000,AlleyEntrance,0.000,False,CoverPoint,0.272,0.200,7.947,4
35,-30.000,0.000,0.000,BuildingCorner,0.000,False,CoverPoint,0.363,0.200,7.538,4
36,-30.000,0.000,4.000,AlleyEntrance,0.000,False,CoverPoint,0.292,0.200,6.890,4
37,-30.000,0.000,8.000,BuildingCorner,0.000,False,DetourPath,0.380,0.200,0.000,4
38,-30.000,0.000,12.000,Intersection,0.000,False,Intersection,0.386,0.200,6.920,4
39,-30.000,0.000,16.000,Intersection,0.000,False,Intersection,0.312,0.200,7.310,4
40,-30.000,0.000,20.000,Intersection,0.000,False,Intersection,0.236,0.200,7.012,4
41,-30.000,0.000,24.000,AlleyEntrance,0.000,False,CoverPoint,0.318,0.200,6.965,3
42,-26.000,0.000,-28.000,AlleyEntrance,0.000,False,CoverPoint,0.368,0.200,8.882,3
43,-26.000,0.000,-24.000,BuildingCorner,0.000,False,CoverPoint,0.225,0.200,7.568,4
44,-26.000,0.000,-20.000,BuildingCorner,0.000,False,CoverPoint,0.161,0.200,7.573,4
