startNodeId,endNodeId,travelCost,visibilityScore,pathType
0,12,4.000,0.500,Concealed
0,1,4.000,0.500,Concealed
1,0,4.000,0.500,Concealed
1,13,4.000,0.500,Detour
1,2,4.000,0.500,Concealed
2,1,4.000,0.500,Concealed
2,14,4.000,0.500,Concealed
2,3,4.000,0.500,Detour
3,2,4.000,0.500,Detour
3,15,4.000,0.500,Detour
3,4,4.000,0.500,Detour
4,3,4.000,0.500,Detour
4,16,4.000,0.500,Concealed
4,5,4.000,0.500,Detour
5,4,4.000,0.500,Detour
5,17,4.000,0.500,Direct
5,6,4.000,0.500,Direct
6,5,4.000,0.500,Direct
6,18,4.000,0.500,Detour
6,7,4.000,0.500,Direct
7,6,4.000,0.500,Direct
7,19,4.000,0.500,Direct
7,8,4.000,0.500,Detour
8,7,4.000,0.500,Detour
8,20,4.000,0.500,Detour
8,9,4.000,0.500,Concealed
9,8,4.000,0.500,Concealed
9,21,4.000,0.500,Detour
9,10,4.000,0.500,Detour
10,9,4.000,0.500,Detour
10,22,4.000,0.500,Detour
10,11,4.000,0.500,Detour
11,10,4.000,0.500,Detour
11,23,4.000,0.500,Concealed
12,0,4.000,0.500,Concealed
12,24,4.000,0.500,Detour
12,13,4.000,0.500,Detour
13,1,4.000,0.500,Detour
13,12,4.000,0.500,Detour
13,25,4.000,0.500,Detour
13,14,4.000,0.500,Detour
14,2,4.000,0.500,Concealed
14,13,4.000,0.500,Detour
14,26,4.000,0.500,Concealed
14,15,4.000,0.500,Concealed
15,3,4.000,0.500,Detour
15,14,4.000,0.500,Concealed
15,27,4.000,0.500,Concealed
15,16,4.000,0.500,Concealed
16,4,4.000,0.500,Concealed
16,15,4.000,0.500,Concealed
16,28,4.000,0.500,Concealed
16,17,4.000,0.500,Detour
17,5,4.000,0.500,Direct
17,16,4.000,0.500,Detour
17,29,4.000,0.500,Detour
17,18,4.000,0.500,Detour
18,6,4.000,0.500,Detour
18,17,4.000,0.500,Detour
18,30,4.000,0.500,Concealed
18,19,4.000,0.500,Detour
19,7,4.000,0.500,Direct
19,18,4.000,0.500,Detour
19,31,4.000,0.500,Detour
19,20,4.000,0.500,Direct
20,8,4.000,0.500,Detour
20,19,4.000,0.500,Direct
20,32,4.000,0.500,Detour
20,21,4.000,0.500,Direct
21,9,4.000,0.500,Detour
21,20,4.000,0.500,Direct
21,33,4.000,0.500,Detour
21,22,4.000,0.500,Detour
22,10,4.000,0.500,Detour
22,21,4.000,0.500,Detour
22,34,4.000,0.500,Concealed
22,23,4.000,0.500,Concealed
23,11,4.000,0.500,Concealed
23,22,4.000,0.500,Concealed
23,35,4.000,0.500,Detour
24,12,4.000,0.500,Detour
24,36,4.000,0.500,Detour
24,25,4.000,0.500,Detour
25,13,4.000,0.500,Detour
25,24,4.000,0.500,Detour
25,37,4.000,0.500,Concealed
25,26,4.000,0.500,Concealed
26,14,4.000,0.500,Concealed
26,25,4.000,0.500,Concealed
26,38,4.000,0.500,Concealed
26,27,4.000,0.500,Concealed
27,15,4.000,0.500,Concealed
27,26,4.000,0.500,Concealed
27,39,4.000,0.500,Concealed
27,28,4.000,0.500,Concealed
28,16,4.000,0.500,Concealed
28,27,4.000,0.500,Concealed
28,40,4.000,0.500,Concealed
28,29,4.000,0.500,Concealed
29,17,4.000,0.500,Detour
29,28,4.000,0.500,Concealed
29,41,4.000,0.500,Concealed
29,30,4.000,0.500,Concealed
30,18,4.000,0.500,Concealed
30,29,4.000,0.500,Concealed
30,42,4.000,0.500,Concealed
30,31,4.000,0.500,Concealed
31,19,4.000,0.500,Detour
31,30,4.000,0.500,Concealed
31,43,4.000,0.500,Detour
31,32,4.000,0.500,Concealed
32,20,4.000,0.500,Detour
32,31,4.000,0.500,Concealed
32,44,4.000,0.500,Concealed
32,33,4.000,0.500,Concealed
33,21,4.000,0.500,Detour
33,32,4.000,0.500,Concealed
33,45,4.000,0.500,Detour
33,34,4.000,0.500,Concealed
34,22,4.000,0.500,Concealed
34,33,4.000,0.500,Concealed
34,46,4.000,0.500,Concealed
34,35,4.000,0.500,Detour
35,23,4.000,0.500,Detour
35,34,4.000,0.500,Detour
35,47,4.000,0.500,Direct
36,24,4.000,0.500,Detour
36,48,4.000,0.500,Detour
36,37,4.000,0.500,Concealed
37,25,4.000,0.500,Concealed
37,36,4.000,0.500,Concealed
37,49,4.000,0.500,Concealed
37,38,4.000,0.500,Concealed
38,26,4.000,0.500,Concealed
38,37,4.000,0.500,Concealed
