nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-28.000,0.000,-40.000,BuildingCorner,0.000,False,CoverPoint,0.248,0.200,8.277,2
1,-28.000,0.000,-36.000,AlleyEntrance,0.000,False,CoverPoint,0.347,0.200,8.222,3
2,-28.000,0.000,-32.000,AlleyEntrance,0.000,False,CoverPoint,0.447,0.200,9.336,3
3,-28.000,0.000,-28.000,BuildingCorner,0.000,False,CoverPoint,0.306,0.200,8.193,3
4,-28.000,0.000,-24.000,BuildingCorner,0.000,False,CoverPoint,0.244,0.200,9.238,3
5,-28.000,0.000,-20.000,AlleyEntrance,0.000,False,CoverPoint,0.422,0.200,7.587,3
6,-28.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.440,0.200,9.594,3
7,-28.000,0.000,-12.000,AlleyEntrance,0.000,False,CoverPoint,0.456,0.200,7.953,3
8,-28.000,0.000,-8.000,AlleyEntrance,0.000,False,CoverPoint,0.393,0.200,7.184,3
9,-28.000,0.000,-4.000,AlleyEntrance,0.000,False,CoverPoint,0.328,0.200,6.636,3
10,-28.000,0.000,0.000,AlleyEntrance,0.000,False,CoverPoint,0.342,0.200,7.368,3
11,-28.000,0.000,4.000,BuildingCorner,0.000,False,CoverPoint,0.436,0.200,8.581,3
12,-28.000,0.000,8.000,AlleyEntrance,0.000,False,CoverPoint,0.449,0.200,7.489,3
13,-28.000,0.000,12.000,AlleyEntrance,0.000,False,CoverPoint,0.380,0.200,6.581,3
14,-28.000,0.000,16.000,AlleyEntrance,0.000,False,CoverPoint,0.310,0.200,6.540,3
15,-28.000,0.000,20.000,BuildingCorner,0.000,False,CoverPoint,0.399,0.200,6.800,3
16,-28.000,0.000,24.000,AlleyEntrance,0.000,False,CoverPoint,0.487,0.200,6.499,3
17,-28.000,0.000,28.000,AlleyEntrance,0.000,False,CoverPoint,0.493,0.200,8.130,3
18,-28.000,0.000,32.000,BuildingCorner,0.000,False,CoverPoint,0.417,0.200,7.990,3
19,-28.000,0.000,36.000,BuildingCorner,0.000,False,CoverPoint,0.419,0.200,8.599,2
20,-24.000,0.000,-40.000,BuildingCorner,0.000,False,CoverPoint,0.181,0.200,8.586,3
21,-24.000,0.000,-36.000,Intersection,0.000,False,Intersection,0.361,0.200,8.483,4
22,-24.000,0.000,-32.000,Intersection,0.000,False,Intersection,0.461,0.200,9.336,4
23,-24.000,0.000,-28.000,BuildingCorner,0.000,False,CoverPoint,0.161,0.200,8.197,4
24,-24.000,0.000,-24.000,BuildingCorner,0.000,False,CoverPoint,0.260,0.200,8.289,4
25,-24.000,0.000,-20.000,Intersection,0.000,False,Intersection,0.438,0.200,7.841,4
26,-24.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.376,0.200,7.925,4
27,-24.000,0.000,-12.000,BuildingCorner,0.000,False,CoverPoint,0.314,0.200,7.377,4
28,-24.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.331,0.200,7.967,4
29,-24.000,0.000,-4.000,BuildingCorner,0.000,False,CoverPoint,0.267,0.200,8.328,4
30,-24.000,0.000,0.000,BuildingCorner,0.000,False,CoverPoint,0.282,0.200,7.869,4
31,-24.000,0.000,4.000,BuildingCorner,0.000,False,CoverPoint,0.296,0.200,7.884,4
32,-24.000,0.000,8.000,AlleyEntrance,0.000,False,CoverPoint,0.470,0.200,7.489,4
33,-24.000,0.000,12.000,BuildingCorner,0.000,False,CoverPoint,0.482,0.200,7.881,4
34,-24.000,0.000,16.000,BuildingCorner,0.000,False,CoverPoint,0.333,0.200,7.681,4
35,-24.000,0.000,20.000,BuildingCorner,0.000,False,CoverPoint,0.422,0.200,7.929,4
36,-24.000,0.000,24.000,AlleyEntrance,0.000,False,CoverPoint,0.430,0.200,7.726,4
37,-24.000,0.000,28.000,Intersection,0.000,False,Intersection,0.516,0.200,8.178,4
38,-24.000,0.000,32.000,BuildingCorner,0.000,False,CoverPoint,0.441,0.200,7.944,4
39,-24.000,0.000,36.000,BuildingCorner,0.000,False,CoverPoint,0.444,0.200,7.497,3
40,-20.000,0.000,-40.000,BuildingCorner,0.000,False,CoverPoint,0.274,0.200,8.277,3
41,-20.000,0.000,-36.000,Intersection,0.000,False,Intersection,0.215,0.200,8.396,4
42,-20.000,0.000,-32.000,Intersection,0.000,False,Intersection,0.395,0.200,8.659,4
43,-20.000,0.000,-28.000,OpenSpace,0.000,False,DetourPath,0.255,0.200,8.673,4
44,-20.000,0.000,-24.000,BuildingCorner,0.000,False,CoverPoint,0.355,0.200,9.037,4
45,-20.000,0.000,-20.000,Intersection,0.000,False,Intersection,0.374,0.200,8.696,4
46,-20.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.473,0.200,8.494,4
47,-20.000,0.000,-12.000,BuildingCorner,0.000,False,CoverPoint,0.411,0.200,8.660,4
48,-20.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.188,0.200,7.774,4
49,-20.000,0.000,-4.000,BuildingCorner,0.000,False,CoverPoint,0.205,0.200,7.785,4
50,-20.000,0.000,0.000,BuildingCorner,0.000,False,CoverPoint,0.301,0.200,7.897,4
51,-20.000,0.000,4.000,AlleyEntrance,0.000,False,CoverPoint,0.476,0.200,8.734,4
52,-20.000,0.000,8.000,Intersection,0.000,False,Intersection,0.570,0.200,7.901,4
53,-20.000,0.000,12.000,AlleyEntrance,0.000,False,CoverPoint,0.423,0.200,7.450,4
54,-20.000,0.000,16.000,BuildingCorner,0.000,False,CoverPoint,0.354,0.200,7.454,4
55,-20.000,0.000,20.000,BuildingCorner,0.000,False,CoverPoint,0.365,0.200,7.766,4
56,-20.000,0.000,24.000,BuildingCorner,0.000,False,CoverPoint,0.533,0.200,8.327,4
57,-20.000,0.000,28.000,Intersection,0.000,False,Intersection,0.620,0.200,8.237,4
58,-20.000,0.000,32.000,Intersection,0.000,False,Intersection,0.545,0.200,8.325,4
59,-20.000,0.000,36.000,AlleyEntrance,0.000,False,CoverPoint,0.548,0.200,8.325,3
60,-16.000,0.000,-40.000,AlleyEntrance,0.000,False,CoverPoint,0.446,0.200,9.005,3
61,-16.000,0.000,-36.000,Intersection,0.000,False,Intersection,0.387,0.200,8.456,4
62,-16.000,0.000,-32.000,BuildingCorner,0.000,False,CoverPoint,0.328,0.200,8.663,4
63,-16.000,0.000,-28.000,BuildingCorner,0.000,False,CoverPoint,0.349,0.200,8.129,4
64,-16.000,0.000,-24.000,AlleyEntrance,0.000,False,CoverPoint,0.369,0.200,8.507,4
65,-16.000,0.000,-20.000,Intersection,0.000,False,Intersection,0.549,0.200,8.351,4
66,-16.000,0.000,-16.000,Intersection,0.000,False,Intersection,0.488,0.200,7.944,4
67,-16.000,0.000,-12.000,BuildingCorner,0.000,False,CoverPoint,0.347,0.200,8.006,4
68,-16.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.365,0.200,8.557,4
