nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-36.000,0.000,-30.000,BuildingCorner,0.000,False,CoverPoint,0.080,0.200,8.141,2
1,-36.000,0.000,-26.000,BuildingCorner,0.000,False,CoverPoint,0.093,0.200,7.496,3
2,-36.000,0.000,-22.000,AlleyEntrance,0.000,False,CoverPoint,0.269,0.200,8.654,3
3,-36.000,0.000,-18.000,BuildingCorner,0.000,False,DetourPath,0.283,0.200,0.000,3
4,-36.000,0.000,-14.000,AlleyEntrance,0.000,False,CoverPoint,0.457,0.200,9.516,3
5,-36.000,0.000,-10.000,AlleyEntrance,0.000,False,CoverPoint,0.390,0.200,7.028,3
6,-36.000,0.000,-6.000,BuildingCorner,0.000,False,CoverPoint,0.242,0.200,7.921,3
7,-36.000,0.000,-2.000,BuildingCorner,0.000,False,CoverPoint,0.093,0.200,6.827,3
8,-36.000,0.000,2.000,BuildingCorner,0.000,False,CoverPoint,0.183,0.200,7.585,3
9,-36.000,0.000,6.000,BuildingCorner,0.000,False,CoverPoint,0.272,0.200,7.825,3
10,-36.000,0.000,10.000,AlleyEntrance,0.000,False,CoverPoint,0.359,0.200,7.375,3
11,-36.000,0.000,14.000,BuildingCorner,0.000,False,CoverPoint,0.365,0.200,7.779,3
12,-36.000,0.000,18.000,BuildingCorner,0.000,False,CoverPoint,0.210,0.200,8.071,3
13,-36.000,0.000,22.000,BuildingCorner,0.000,False,CoverPoint,0.214,0.200,8.455,3
14,-36.000,0.000,26.000,AlleyEntrance,0.000,False,CoverPoint,0.456,0.200,9.112,2
15,-32.000,0.000,-30.000,BuildingCorner,0.000,False,CoverPoint,0.017,0.200,7.551,3
16,-32.000,0.000,-26.000,BuildingCorner,0.000,False,CoverPoint,0.033,0.200,7.328,4
17,-32.000,0.000,-22.000,Intersection,0.000,False,Intersection,0.129,0.200,8.114,4
18,-32.000,0.000,-18.000,AlleyEntrance,0.000,False,CoverPoint,0.304,0.200,7.330,4
19,-32.000,0.000,-14.000,Intersection,0.000,False,Intersection,0.319,0.200,7.330,4
20,-32.000,0.000,-10.000,Intersection,0.000,False,Intersection,0.332,0.200,7.045,4
21,-32.000,0.000,-6.000,AlleyEntrance,0.000,False,CoverPoint,0.345,0.200,7.623,4
22,-32.000,0.000,-2.000,BuildingCorner,0.000,False,CoverPoint,0.116,0.200,7.588,4
23,-32.000,0.000,2.000,BuildingCorner,0.000,False,CoverPoint,0.127,0.200,7.986,4
24,-32.000,0.000,6.000,BuildingCorner,0.000,False,CoverPoint,0.136,0.200,7.271,4
25,-32.000,0.000,10.000,Intersection,0.000,False,Intersection,0.224,0.200,7.659,4
26,-32.000,0.000,14.000,AlleyEntrance,0.000,False,CoverPoint,0.311,0.200,7.673,4
27,-32.000,0.000,18.000,BuildingCorner,0.000,False,CoverPoint,0.236,0.200,8.487,4
28,-32.000,0.000,22.000,BuildingCorner,0.000,False,CoverPoint,0.239,0.200,8.574,4
29,-32.000,0.000,26.000,AlleyEntrance,0.000,False,CoverPoint,0.482,0.200,9.379,3
30,-28.000,0.000,-30.000,BuildingCorner,0.000,False,CoverPoint,0.196,0.200,9.000,3
31,-28.000,0.000,-26.000,BuildingCorner,0.000,False,CoverPoint,0.053,0.200,8.022,4
32,-28.000,0.000,-22.000,OpenSpace,0.000,False,DetourPath,0.149,0.200,7.531,4
33,-28.000,0.000,-18.000,BuildingCorner,0.000,False,CoverPoint,0.165,0.200,6.523,4
34,-28.000,0.000,-14.000,BuildingCorner,0.000,False,CoverPoint,0.260,0.200,6.146,4
35,-28.000,0.000,-10.000,Intersection,0.000,False,Intersection,0.274,0.200,7.226,4
36,-28.000,0.000,-6.000,Intersection,0.000,False,Intersection,0.128,0.200,7.145,4
37,-28.000,0.000,-2.000,OpenSpace,0.000,False,DetourPath,0.140,0.200,7.212,4
38,-28.000,0.000,2.000,BuildingCorner,0.000,False,CoverPoint,0.151,0.200,7.341,4
39,-28.000,0.000,6.000,BuildingCorner,0.000,False,CoverPoint,0.160,0.200,7.372,4
40,-28.000,0.000,10.000,Intersection,0.000,False,Intersection,0.409,0.200,7.844,4
