startNodeId,endNodeId,travelCost,visibilityScore,pathType
0,14,4.000,0.500,Detour
0,1,4.000,0.500,Detour
1,0,4.000,0.500,Detour
1,15,4.000,0.500,Concealed
1,2,4.000,0.500,Concealed
2,1,4.000,0.500,Concealed
2,16,4.000,0.500,Concealed
2,3,4.000,0.500,Detour
3,2,4.000,0.500,Detour
3,17,4.000,0.500,Direct
3,4,4.000,0.500,Detour
4,3,4.000,0.500,Detour
4,18,4.000,0.500,Detour
4,5,4.000,0.500,Concealed
5,4,4.000,0.500,Concealed
5,19,4.000,0.500,Concealed
5,6,4.000,0.500,Detour
6,5,4.000,0.500,Detour
6,20,4.000,0.500,Detour
6,7,4.000,0.500,Direct
7,6,4.000,0.500,Direct
7,21,4.000,0.500,Detour
7,8,4.000,0.500,Detour
8,7,4.000,0.500,Detour
8,22,4.000,0.500,Concealed
8,9,4.000,0.500,Detour
9,8,4.000,0.500,Detour
9,23,4.000,0.500,Detour
9,10,4.000,0.500,Detour
10,9,4.000,0.500,Detour
10,24,4.000,0.500,Detour
10,11,4.000,0.500,Detour
11,10,4.000,0.500,Detour
11,25,4.000,0.500,Detour
11,12,4.000,0.500,Detour
12,11,4.000,0.500,Detour
12,26,4.000,0.500,Concealed
12,13,4.000,0.500,Detour
13,12,4.000,0.500,Detour
13,27,4.000,0.500,Direct
14,0,4.000,0.500,Detour
14,28,4.000,0.500,Concealed
14,15,4.000,0.500,Concealed
15,1,4.000,0.500,Concealed
15,14,4.000,0.500,Concealed
15,29,4.000,0.500,Concealed
15,16,4.000,0.500,Concealed
16,2,4.000,0.500,Concealed
16,15,4.000,0.500,Concealed
16,30,4.000,0.500,Concealed
16,17,4.000,0.500,Detour
17,3,4.000,0.500,Direct
17,16,4.000,0.500,Detour
17,31,4.000,0.500,Detour
17,18,4.000,0.500,Direct
18,4,4.000,0.500,Detour
18,17,4.000,0.500,Direct
18,32,4.000,0.500,Direct
18,19,4.000,0.500,Detour
19,5,4.000,0.500,Concealed
19,18,4.000,0.500,Detour
19,33,4.000,0.500,Concealed
19,20,4.000,0.500,Concealed
20,6,4.000,0.500,Detour
20,19,4.000,0.500,Concealed
20,34,4.000,0.500,Concealed
20,21,4.000,0.500,Concealed
21,7,4.000,0.500,Detour
21,20,4.000,0.500,Concealed
21,35,4.000,0.500,Concealed
21,22,4.000,0.500,Concealed
22,8,4.000,0.500,Concealed
22,21,4.000,0.500,Concealed
22,36,4.000,0.500,Concealed
22,23,4.000,0.500,Concealed
23,9,4.000,0.500,Detour
23,22,4.000,0.500,Concealed
23,37,4.000,0.500,Concealed
23,24,4.000,0.500,Detour
24,10,4.000,0.500,Detour
24,23,4.000,0.500,Detour
24,38,4.000,0.500,Detour
24,25,4.000,0.500,Detour
25,11,4.000,0.500,Detour
25,24,4.000,0.500,Detour
25,39,4.000,0.500,Concealed
25,26,4.000,0.500,Concealed
26,12,4.000,0.500,Concealed
26,25,4.000,0.500,Concealed
26,40,4.000,0.500,Detour
26,27,4.000,0.500,Detour
27,13,4.000,0.500,Direct
27,26,4.000,0.500,Detour
27,41,4.000,0.500,Direct
28,14,4.000,0.500,Concealed
28,42,4.000,0.500,Detour
28,29,4.000,0.500,Concealed
29,15,4.000,0.500,Concealed
29,28,4.000,0.500,Concealed
29,43,4.000,0.500,Concealed
29,30,4.000,0.500,Concealed
30,16,4.000,0.500,Concealed
30,29,4.000,0.500,Concealed
30,44,4.000,0.500,Concealed
30,31,4.000,0.500,Concealed
31,17,4.000,0.500,Detour
31,30,4.000,0.500,Concealed
31,45,4.000,0.500,Concealed
31,32,4.000,0.500,Detour
32,18,4.000,0.500,Direct
32,31,4.000,0.500,Detour
32,46,4.000,0.500,Detour
32,33,4.000,0.500,Detour
33,19,4.000,0.500,Concealed
33,32,4.000,0.500,Detour
33,47,4.000,0.500,Detour
33,34,4.000,0.500,Concealed
34,20,4.000,0.500,Concealed
34,33,4.000,0.500,Concealed
34,48,4.000,0.500,Concealed
34,35,4.000,0.500,Concealed
35,21,4.000,0.500,Concealed
35,34,4.000,0.500,Concealed
35,49,4.000,0.500,Detour
35,36,4.000,0.500,Concealed
36,22,4.000,0.500,Concealed
36,35,4.000,0.500,Concealed
36,50,4.000,0.500,Detour
36,37,4.000,0.500,Concealed
37,23,4.000,0.500,Concealed
37,36,4.000,0.500,Concealed
37,51,4.000,0.500,Concealed
37,38,4.000,0.500,Concealed
38,24,4.000,0.500,Detour
38,37,4.000,0.500,Concealed
38,52,4.000,0.500,Concealed
38,39,4.000,0.500,Concealed
39,25,4.000,0.500,Concealed
39,38,4.000,0.500,Concealed
39,53,4.000,0.500,Detour
39,40,4.000,0.500,Detour
40,26,4.000,0.500,Detour
40,39,4.000,0.500,Detour
40,54,4.000,0.500,Direct
40,41,4.000,0.500,Direct
41,27,4.000,0.500,Direct
41,40,4.000,0.500,Direct
41,55,4.000,0.500,Detour
42,28,4.000,0.500,Detour
42,56,4.000,0.500,Detour
42,43,4.000,0.500,Detour
43,29,4.000,0.500,Concealed
43,42,4.000,0.500,Detour
43,57,4.000,0.500,Detour
43,44,4.000,0.500,Concealed
44,30,4.000,0.500,Concealed
44,43,4.000,0.500,Concealed
44,58,4.000,0.500,Concealed
44,45,4.000,0.500,Concealed
45,31,4.000,0.500,Concealed
45,44,4.000,0.500,Concealed
45,59,4.000,0.500,Concealed
45,46,4.000,0.500,Concealed
46,32,4.000,0.500,Detour
46,45,4.000,0.500,Concealed
46,60,4.000,0.500,Detour
46,47,4.000,0.500,Detour
47,33,4.000,0.500,Detour
47,46,4.000,0.500,Detour
47,61,4.000,0.500,Direct
47,48,4.000,0.500,Detour
48,34,4.000,0.500,Concealed
48,47,4.000,0.500,Detour
48,62,4.000,0.500,Concealed
48,49,4.000,0.500,Detour
49,35,4.000,0.500,Detour
49,48,4.000,0.500,Detour
49,63,4.000,0.500,Direct
49,50,4.000,0.500,Direct
50,36,4.000,0.500,Detour
50,49,4.000,0.500,Direct
50,64,4.000,0.500,Direct
50,51,4.000,0.500,Detour
51,37,4.000,0.500,Concealed
51,50,4.000,0.500,Detour
51,65,4.000,0.500,Concealed
51,52,4.000,0.500,Concealed
52,38,4.000,0.500,Concealed
52,51,4.000,0.500,Concealed
52,66,4.000,0.500,Concealed
52,53,4.000,0.500,Detour
53,39,4.000,0.500,Detour
53,52,4.000,0.500,Detour
53,67,4.000,0.500,Detour
53,54,4.000,0.500,Direct
