nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-28.000,0.000,-32.000,BuildingCorner,0.000,False,CoverPoint,0.161,0.200,6.967,2
1,-28.000,0.000,-28.000,OpenSpace,0.000,False,DetourPath,0.022,0.200,6.267,3
2,-28.000,0.000,-24.000,BuildingCorner,0.000,False,CoverPoint,0.042,0.200,7.768,3
3,-28.000,0.000,-20.000,BuildingCorner,0.000,False,CoverPoint,0.062,0.200,7.264,3
4,-28.000,0.000,-16.000,BuildingCorner,0.000,False,CoverPoint,0.161,0.200,7.617,3
5,-28.000,0.000,-12.000,BuildingCorner,0.000,False,CoverPoint,0.178,0.200,7.667,3
6,-28.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.115,0.200,7.661,3
7,-28.000,0.000,-4.000,OpenSpace,0.000,False,DetourPath,0.131,0.200,7.040,3
8,-28.000,0.000,0.000,BuildingCorner,0.000,False,CoverPoint,0.146,0.200,7.507,3
9,-28.000,0.000,4.000,BuildingCorner,0.000,False,CoverPoint,0.159,0.200,7.354,3
10,-28.000,0.000,8.000,BuildingCorner,0.000,False,CoverPoint,0.171,0.200,7.583,3
11,-28.000,0.000,12.000,BuildingCorner,0.000,False,CoverPoint,0.261,0.200,7.605,3
12,-28.000,0.000,16.000,AlleyEntrance,0.000,False,CoverPoint,0.190,0.200,6.469,3
13,-28.000,0.000,20.000,AlleyEntrance,0.000,False,CoverPoint,0.277,0.200,7.046,3
14,-28.000,0.000,24.000,AlleyEntrance,0.000,False,CoverPoint,0.282,0.200,7.332,3
15,-28.000,0.000,28.000,BuildingCorner,0.000,False,CoverPoint,0.285,0.200,6.972,2
16,-24.000,0.000,-32.000,BuildingCorner,0.000,False,CoverPoint,0.019,0.200,6.273,3
17,-24.000,0.000,-28.000,BuildingCorner,0.000,False,CoverPoint,0.041,0.200,6.018,4
18,-24.000,0.000,-24.000,BuildingCorner,0.000,False,CoverPoint,0.062,0.200,7.372,4
19,-24.000,0.000,-20.000,BuildingCorner,0.000,False,CoverPoint,0.082,0.200,6.966,4
20,-24.000,0.000,-16.000,BuildingCorner,0.000,False,CoverPoint,0.102,0.200,7.718,4
21,-24.000,0.000,-12.000,BuildingCorner,0.000,False,CoverPoint,0.120,0.200,7.070,4
22,-24.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.138,0.200,7.167,4
23,-24.000,0.000,-4.000,BuildingCorner,0.000,False,CoverPoint,0.155,0.200,7.168,4
24,-24.000,0.000,0.000,BuildingCorner,0.000,False,CoverPoint,0.170,0.200,7.734,4
25,-24.000,0.000,4.000,BuildingCorner,0.000,False,CoverPoint,0.184,0.200,7.453,4
26,-24.000,0.000,8.000,BuildingCorner,0.000,False,CoverPoint,0.197,0.200,7.196,4
27,-24.000,0.000,12.000,BuildingCorner,0.000,False,CoverPoint,0.208,0.200,6.860,4
28,-24.000,0.000,16.000,BuildingCorner,0.000,False,CoverPoint,0.217,0.200,5.901,4
29,-24.000,0.000,20.000,BuildingCorner,0.000,False,CoverPoint,0.224,0.200,6.352,4
30,-24.000,0.000,24.000,BuildingCorner,0.000,False,CoverPoint,0.229,0.200,6.379,4
31,-24.000,0.000,28.000,BuildingCorner,0.000,False,CoverPoint,0.233,0.200,7.116,3
32,-20.000,0.000,-32.000,BuildingCorner,0.000,False,CoverPoint,0.037,0.200,6.653,3
33,-20.000,0.000,-28.000,OpenSpace,0.000,False,DetourPath,0.059,0.200,6.723,4
34,-20.000,0.000,-24.000,BuildingCorner,0.000,False,CoverPoint,0.081,0.200,7.328,4
35,-20.000,0.000,-20.000,BuildingCorner,0.000,False,CoverPoint,0.102,0.200,7.513,4
36,-20.000,0.000,-16.000,BuildingCorner,0.000,False,CoverPoint,0.122,0.200,7.240,4
37,-20.000,0.000,-12.000,BuildingCorner,0.000,False,CoverPoint,0.141,0.200,7.716,4
38,-20.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.160,0.200,8.351,4
39,-20.000,0.000,-4.000,BuildingCorner,0.000,False,CoverPoint,0.177,0.200,7.548,4
40,-20.000,0.000,0.000,BuildingCorner,0.000,False,CoverPoint,0.194,0.200,8.199,4
41,-20.000,0.000,4.000,BuildingCorner,0.000,False,CoverPoint,0.209,0.200,7.580,4
42,-20.000,0.000,8.000,BuildingCorner,0.000,False,CoverPoint,0.222,0.200,8.378,4
43,-20.000,0.000,12.000,OpenSpace,0.000,False,DetourPath,0.234,0.200,7.040,4
44,-20.000,0.000,16.000,BuildingCorner,0.000,False,CoverPoint,0.244,0.200,6.305,4
45,-20.000,0.000,20.000,BuildingCorner,0.000,False,CoverPoint,0.252,0.200,6.456,4
46,-20.000,0.000,24.000,BuildingCorner,0.000,False,CoverPoint,0.257,0.200,6.139,4
47,-20.000,0.000,28.000,BuildingCorner,0.000,False,CoverPoint,0.261,0.200,6.778,3
48,-16.000,0.000,-32.000,BuildingCorner,0.000,False,CoverPoint,0.053,0.200,6.789,3
49,-16.000,0.000,-28.000,BuildingCorner,0.000,False,CoverPoint,0.076,0.200,6.952,4
50,-16.000,0.000,-24.000,BuildingCorner,0.000,False,CoverPoint,0.098,0.200,6.471,4
51,-16.000,0.000,-20.000,OpenSpace,0.000,False,DetourPath,0.120,0.200,7.011,4
52,-16.000,0.000,-16.000,BuildingCorner,0.000,False,CoverPoint,0.141,0.200,6.671,4
53,-16.000,0.000,-12.000,BuildingCorner,0.000,False,CoverPoint,0.162,0.200,7.555,4
54,-16.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.181,0.200,7.968,4
55,-16.000,0.000,-4.000,BuildingCorner,0.000,False,CoverPoint,0.200,0.200,7.798,4
56,-16.000,0.000,0.000,BuildingCorner,0.000,False,CoverPoint,0.377,0.200,8.696,4
57,-16.000,0.000,4.000,BuildingCorner,0.000,False,CoverPoint,0.233,0.200,7.413,4
58,-16.000,0.000,8.000,BuildingCorner,0.000,False,CoverPoint,0.247,0.200,7.494,4
59,-16.000,0.000,12.000,BuildingCorner,0.000,False,CoverPoint,0.260,0.200,6.692,4
60,-16.000,0.000,16.000,BuildingCorner,0.000,False,CoverPoint,0.270,0.200,6.795,4
61,-16.000,0.000,20.000,OpenSpace,0.000,False,DetourPath,0.279,0.200,6.566,4
62,-16.000,0.000,24.000,AlleyEntrance,0.000,False,CoverPoint,0.285,0.200,6.463,4
63,-16.000,0.000,28.000,AlleyEntrance,0.000,False,CoverPoint,0.289,0.200,6.054,3
64,-12.000,0.000,-32.000,BuildingCorner,0.000,False,CoverPoint,0.068,0.200,7.247,3
65,-12.000,0.000,-28.000,BuildingCorner,0.000,False,CoverPoint,0.092,0.200,7.309,4
66,-12.000,0.000,-24.000,BuildingCorner,0.000,False,CoverPoint,0.115,0.200,7.819,4
67,-12.000,0.000,-20.000,BuildingCorner,0.000,False,CoverPoint,0.138,0.200,8.054,4
68,-12.000,0.000,-16.000,BuildingCorner,0.000,False,CoverPoint,0.160,0.200,7.856,4
69,-12.000,0.000,-12.000,BuildingCorner,0.000,False,CoverPoint,0.181,0.200,7.989,4
70,-12.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.202,0.200,8.540,4
71,-12.000,0.000,-4.000,OpenSpace,0.000,False,DetourPath,0.221,0.200,8.406,4
72,-12.000,0.000,0.000,BuildingCorner,0.000,False,CoverPoint,0.239,0.200,7.946,4
