nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-34.000,0.000,-26.000,BuildingCorner,0.000,False,CoverPoint,0.163,0.200,6.372,2
1,-34.000,0.000,-22.000,BuildingCorner,0.000,False,CoverPoint,0.099,0.200,8.361,3
2,-34.000,0.000,-18.000,BuildingCorner,0.000,False,CoverPoint,0.115,0.200,7.220,3
3,-34.000,0.000,-14.000,AlleyEntrance,0.000,False,CoverPoint,0.369,0.200,9.293,3
4,-34.000,0.000,-10.000,Intersection,0.000,False,Intersection,0.463,0.200,8.948,3
5,-34.000,0.000,-6.000,AlleyEntrance,0.000,False,CoverPoint,0.395,0.200,9.016,3
6,-34.000,0.000,-2.000,AlleyEntrance,0.000,False,CoverPoint,0.407,0.200,9.286,3
7,-34.000,0.000,2.000,BuildingCorner,0.000,False,CoverPoint,0.417,0.200,9.179,3
8,-34.000,0.000,6.000,AlleyEntrance,0.000,False,CoverPoint,0.425,0.200,8.354,3
9,-34.000,0.000,10.000,AlleyEntrance,0.000,False,CoverPoint,0.432,0.200,5.951,3
10,-34.000,0.000,14.000,Intersection,0.000,False,Intersection,0.438,0.200,5.951,3
11,-34.000,0.000,18.000,AlleyEntrance,0.000,False,CoverPoint,0.522,0.200,9.196,3
12,-34.000,0.000,22.000,BuildingCorner,0.000,False,DetourPath,0.445,0.200,0.000,2
13,-30.000,0.000,-26.000,AlleyEntrance,0.000,False,CoverPoint,0.104,0.200,6.464,3
14,-30.000,0.000,-22.000,BuildingCorner,0.000,False,CoverPoint,0.042,0.200,7.496,4
15,-30.000,0.000,-18.000,BuildingCorner,0.000,False,CoverPoint,0.138,0.200,6.908,4
16,-30.000,0.000,-14.000,Intersection,0.000,False,Intersection,0.393,0.200,9.293,4
17,-30.000,0.000,-10.000,Intersection,0.000,False,Intersection,0.408,0.200,8.842,4
18,-30.000,0.000,-6.000,BuildingCorner,0.000,False,CoverPoint,0.261,0.200,8.910,4
19,-30.000,0.000,-2.000,BuildingCorner,0.000,False,CoverPoint,0.352,0.200,9.199,4
20,-30.000,0.000,2.000,BuildingCorner,0.000,False,CoverPoint,0.283,0.200,9.460,4
21,-30.000,0.000,6.000,AlleyEntrance,0.000,False,CoverPoint,0.452,0.200,8.354,4
22,-30.000,0.000,10.000,BuildingCorner,0.000,False,DetourPath,0.460,0.200,0.000,4
23,-30.000,0.000,14.000,Intersection,0.000,False,Intersection,0.386,0.200,6.765,4
24,-30.000,0.000,18.000,Intersection,0.000,False,Intersection,0.390,0.200,8.388,4
25,-30.000,0.000,22.000,AlleyEntrance,0.000,False,CoverPoint,0.472,0.200,8.388,3
26,-26.000,0.000,-26.000,AlleyEntrance,0.000,False,CoverPoint,0.206,0.200,7.015,3
27,-26.000,0.000,-22.000,BuildingCorner,0.000,False,CoverPoint,0.064,0.200,7.721,4
28,-26.000,0.000,-18.000,OpenSpace,0.000,False,DetourPath,0.081,0.200,7.560,4
29,-26.000,0.000,-14.000,Intersection,0.000,False,Intersection,0.257,0.200,7.847,4
30,-26.000,0.000,-10.000,Intersection,0.000,False,Intersection,0.352,0.200,8.488,4
31,-26.000,0.000,-6.000,BuildingCorner,0.000,False,CoverPoint,0.365,0.200,9.016,4
32,-26.000,0.000,-2.000,AlleyEntrance,0.000,False,CoverPoint,0.378,0.200,9.011,4
33,-26.000,0.000,2.000,Intersection,0.000,False,Intersection,0.549,0.200,9.241,4
34,-26.000,0.000,6.000,Intersection,0.000,False,Intersection,0.479,0.200,8.196,4
35,-26.000,0.000,10.000,Intersection,0.000,False,Intersection,0.487,0.200,7.657,4
36,-26.000,0.000,14.000,Intersection,0.000,False,Intersection,0.413,0.200,6.765,4
37,-26.000,0.000,18.000,BuildingCorner,0.000,False,DetourPath,0.498,0.200,0.000,4
38,-26.000,0.000,22.000,AlleyEntrance,0.000,False,CoverPoint,0.500,0.200,7.580,3
39,-22.000,0.000,-26.000,BuildingCorner,0.000,False,CoverPoint,0.307,0.200,7.430,3
40,-22.000,0.000,-22.000,BuildingCorner,0.000,False,CoverPoint,0.085,0.200,5.947,4
41,-22.000,0.000,-18.000,BuildingCorner,0.000,False,CoverPoint,0.183,0.200,7.032,4
42,-22.000,0.000,-14.000,BuildingCorner,0.000,False,CoverPoint,0.200,0.200,6.168,4
43,-22.000,0.000,-10.000,Intersection,0.000,False,Intersection,0.455,0.200,8.258,4
44,-22.000,0.000,-6.000,Intersection,0.000,False,Intersection,0.390,0.200,8.295,4
45,-22.000,0.000,-2.000,Intersection,0.000,False,Intersection,0.483,0.200,8.295,4
46,-22.000,0.000,2.000,Intersection,0.000,False,Intersection,0.495,0.200,8.761,4
47,-22.000,0.000,6.000,BuildingCorner,0.000,False,CoverPoint,0.425,0.200,9.300,4
48,-22.000,0.000,10.000,AlleyEntrance,0.000,False,CoverPoint,0.514,0.200,9.321,4
49,-22.000,0.000,14.000,Intersection,0.000,False,Intersection,0.520,0.200,8.994,4
50,-22.000,0.000,18.000,AlleyEntrance,0.000,False,CoverPoint,0.525,0.200,8.725,4
51,-22.000,0.000,22.000,Intersection,0.000,False,Intersection,0.528,0.200,8.725,3
52,-18.000,0.000,-26.000,AlleyEntrance,0.000,False,CoverPoint,0.327,0.200,7.940,3
53,-18.000,0.000,-22.000,AlleyEntrance,0.000,False,CoverPoint,0.106,0.200,7.086,4
54,-18.000,0.000,-18.000,BuildingCorner,0.000,False,CoverPoint,0.125,0.200,7.399,4
55,-18.000,0.000,-14.000,OpenSpace,0.000,False,DetourPath,0.142,0.200,6.568,4
56,-18.000,0.000,-10.000,Intersection,0.000,False,Intersection,0.319,0.200,6.645,4
57,-18.000,0.000,-6.000,Intersection,0.000,False,Intersection,0.494,0.200,7.853,4
58,-18.000,0.000,-2.000,BuildingCorner,0.000,False,DetourPath,0.508,0.200,0.000,4
59,-18.000,0.000,2.000,AlleyEntrance,0.000,False,CoverPoint,0.440,0.200,8.761,4
60,-18.000,0.000,6.000,BuildingCorner,0.000,False,CoverPoint,0.531,0.200,9.449,4
61,-18.000,0.000,10.000,BuildingCorner,0.000,False,CoverPoint,0.460,0.200,9.215,4
62,-18.000,0.000,14.000,AlleyEntrance,0.000,False,CoverPoint,0.548,0.200,9.701,4
63,-18.000,0.000,18.000,BuildingCorner,0.000,False,CoverPoint,0.473,0.200,7.625,4
64,-18.000,0.000,22.000,AlleyEntrance,0.000,False,CoverPoint,0.556,0.200,8.747,3
65,-14.000,0.000,-26.000,Intersection,0.000,False,Intersection,0.426,0.200,5.082,3
66,-14.000,0.000,-22.000,AlleyEntrance,0.000,False,CoverPoint,0.206,0.200,5.929,4
67,-14.000,0.000,-18.000,BuildingCorner,0.000,False,CoverPoint,0.226,0.200,5.360,4
68,-14.000,0.000,-14.000,BuildingCorner,0.000,False,CoverPoint,0.324,0.200,7.089,4
69,-14.000,0.000,-10.000,AlleyEntrance,0.000,False,CoverPoint,0.421,0.200,7.038,4
70,-14.000,0.000,-6.000,Intersection,0.000,False,Intersection,0.437,0.200,8.208,4
71,-14.000,0.000,-2.000,Intersection,0.000,False,Intersection,0.452,0.200,8.610,4
72,-14.000,0.000,2.000,Intersection,0.000,False,Intersection,0.545,0.200,8.762,4
73,-14.000,0.000,6.000,Intersection,0.000,False,Intersection,0.477,0.200,8.911,4
74,-14.000,0.000,10.000,AlleyEntrance,0.000,False,CoverPoint,0.487,0.200,8.042,4
75,-14.000,0.000,14.000,Intersection,0.000,False,Intersection,0.495,0.200,8.243,4
76,-14.000,0.000,18.000,AlleyEntrance,0.000,False,CoverPoint,0.500,0.513,7.795,4
77,-14.000,0.000,22.000,BuildingCorner,0.000,False,CoverPoint,0.584,0.200,9.869,3
78,-10.000,0.000,-26.000,AlleyEntrance,0.000,False,CoverPoint,0.365,0.200,6.049,3
79,-10.000,0.000,-22.000,BuildingCorner,0.000,False,CoverPoint,0.306,0.200,7.751,4
80,-10.000,0.000,-18.000,OpenSpace,0.000,False,DetourPath,0.166,0.200,6.769,4
81,-10.000,0.000,-14.000,AlleyEntrance,0.000,False,CoverPoint,0.265,0.200,7.578,4
82,-10.000,0.000,-10.000,BuildingCorner,0.000,False,CoverPoint,0.443,0.200,5.512,4
83,-10.000,0.000,-6.000,Intersection,0.000,False,Intersection,0.460,0.200,7.211,4
84,-10.000,0.000,-2.000,AlleyEntrance,0.000,False,CoverPoint,0.556,0.200,7.612,4
85,-10.000,0.000,2.000,BuildingCorner,0.000,False,CoverPoint,0.490,0.200,7.887,4
86,-10.000,0.000,6.000,OpenSpace,0.000,False,DetourPath,0.503,0.200,8.987,4
87,-10.000,0.000,10.000,BuildingCorner,0.000,False,CoverPoint,0.433,0.200,7.773,4
88,-10.000,0.000,14.000,BuildingCorner,0.000,False,CoverPoint,0.362,0.200,7.595,4
89,-10.000,0.000,18.000,Intersection,0.000,False,Intersection,0.368,0.200,7.168,4
90,-10.000,0.000,22.000,AlleyEntrance,0.000,False,CoverPoint,0.452,0.200,7.635,3
91,-6.000,0.000,-26.000,AlleyEntrance,0.000,False,CoverPoint,0.222,0.200,6.455,3
92,-6.000,0.000,-22.000,BuildingCorner,0.000,False,CoverPoint,0.244,0.200,7.123,4
93,-6.000,0.000,-18.000,BuildingCorner,0.000,False,CoverPoint,0.265,0.200,6.455,4
94,-6.000,0.000,-14.000,Intersection,0.000,False,Intersection,0.445,0.200,8.792,4
95,-6.000,0.000,-10.000,Intersection,0.000,False,Intersection,0.464,0.200,8.564,4
96,-6.000,0.000,-6.000,Intersection,0.000,False,Intersection,0.482,0.200,7.356,4
97,-6.000,0.000,-2.000,BuildingCorner,0.000,False,CoverPoint,0.419,0.200,7.685,4
98,-6.000,0.000,2.000,OpenSpace,0.000,False,DetourPath,0.434,0.200,7.944,4
99,-6.000,0.000,6.000,BuildingCorner,0.000,False,CoverPoint,0.288,0.200,7.981,4
100,-6.000,0.000,10.000,OpenSpace,0.000,False,DetourPath,0.379,0.200,7.475,4
101,-6.000,0.000,14.000,BuildingCorner,0.000,False,CoverPoint,0.389,0.200,7.123,4
102,-6.000,0.000,18.000,OpenSpace,0.000,False,DetourPath,0.315,0.200,7.194,4
103,-6.000,0.000,22.000,BuildingCorner,0.000,False,CoverPoint,0.639,0.200,9.908,3
104,-2.000,0.000,-26.000,AlleyEntrance,0.000,False,CoverPoint,0.319,0.200,6.542,3
105,-2.000,0.000,-22.000,BuildingCorner,0.000,False,CoverPoint,0.261,0.200,7.660,4
106,-2.000,0.000,-18.000,OpenSpace,0.000,False,DetourPath,0.363,0.200,8.141,4
107,-2.000,0.000,-14.000,Intersection,0.000,False,Intersection,0.624,0.200,9.141,4
108,-2.000,0.000,-10.000,Intersection,0.000,False,Intersection,0.645,0.200,0.000,4
109,-2.000,0.000,-6.000,Intersection,0.000,False,Intersection,0.424,0.200,6.616,4
110,-2.000,0.000,-2.000,BuildingCorner,0.000,False,CoverPoint,0.362,0.200,6.081,4
111,-2.000,0.000,2.000,BuildingCorner,0.000,False,CoverPoint,0.298,0.200,7.721,4
112,-2.000,0.000,6.000,BuildingCorner,0.000,False,CoverPoint,0.473,0.200,7.978,4
113,-2.000,0.000,10.000,AlleyEntrance,0.000,False,CoverPoint,0.485,0.200,7.821,4
114,-2.000,0.000,14.000,BuildingCorner,0.000,False,CoverPoint,0.415,0.200,7.535,4
115,-2.000,0.000,18.000,BuildingCorner,0.000,False,CoverPoint,0.343,0.200,6.339,4
116,-2.000,0.000,22.000,AlleyEntrance,0.000,False,CoverPoint,0.507,0.638,7.578,3
117,2.000,0.000,-26.000,BuildingCorner,0.000,False,CoverPoint,0.414,0.200,7.267,3
118,2.000,0.000,-22.000,OpenSpace,0.000,False,DetourPath,0.357,0.200,7.079,4
119,2.000,0.000,-18.000,BuildingCorner,0.000,False,CoverPoint,0.300,0.200,6.856,4
120,2.000,0.000,-14.000,Intersection,0.000,False,Intersection,0.562,0.200,7.853,4
121,2.000,0.000,-10.000,Intersection,0.000,False,Intersection,0.664,0.200,0.000,4
122,2.000,0.000,-6.000,Intersection,0.000,False,Intersection,0.444,0.200,6.996,4
123,2.000,0.000,-2.000,BuildingCorner,0.000,False,CoverPoint,0.383,0.200,6.843,4
124,2.000,0.000,2.000,AlleyEntrance,0.000,False,CoverPoint,0.401,0.200,7.403,4
125,2.000,0.000,6.000,AlleyEntrance,0.000,False,CoverPoint,0.497,0.200,7.986,4
126,2.000,0.000,10.000,Intersection,0.000,False,Intersection,0.430,0.200,7.730,4
127,2.000,0.000,14.000,AlleyEntrance,0.000,False,CoverPoint,0.521,0.200,7.279,4
