startNodeId,endNodeId,travelCost,visibilityScore,pathType
0,20,4.000,0.500,Concealed
0,1,4.000,0.500,Detour
1,0,4.000,0.500,Detour
1,21,4.000,0.500,Detour
1,2,4.000,0.500,Detour
2,1,4.000,0.500,Detour
2,22,4.000,0.500,Detour
2,3,4.000,0.500,Concealed
3,2,4.000,0.500,Concealed
3,23,4.000,0.500,Concealed
3,4,4.000,0.500,Detour
4,3,4.000,0.500,Detour
4,24,4.000,0.500,Detour
4,5,4.000,0.500,Detour
5,4,4.000,0.500,Detour
5,25,4.000,0.500,Concealed
5,6,4.000,0.500,Concealed
6,5,4.000,0.500,Concealed
6,26,4.000,0.500,Concealed
6,7,4.000,0.500,Concealed
7,6,4.000,0.500,Concealed
7,27,4.000,0.500,Detour
7,8,4.000,0.500,Concealed
8,7,4.000,0.500,Concealed
8,28,4.000,0.500,Concealed
8,9,4.000,0.500,Concealed
9,8,4.000,0.500,Concealed
9,29,4.000,0.500,Concealed
9,10,4.000,0.500,Concealed
10,9,4.000,0.500,Concealed
10,30,4.000,0.500,Concealed
10,11,4.000,0.500,Concealed
11,10,4.000,0.500,Concealed
11,31,4.000,0.500,Concealed
11,12,4.000,0.500,Concealed
12,11,4.000,0.500,Concealed
12,32,4.000,0.500,Concealed
12,13,4.000,0.500,Concealed
13,12,4.000,0.500,Concealed
13,33,4.000,0.500,Concealed
13,14,4.000,0.500,Concealed
14,13,4.000,0.500,Concealed
14,34,4.000,0.500,Detour
14,15,4.000,0.500,Concealed
15,14,4.000,0.500,Concealed
15,35,4.000,0.500,Concealed
15,16,4.000,0.500,Concealed
16,15,4.000,0.500,Concealed
16,36,4.000,0.500,Concealed
16,17,4.000,0.500,Concealed
17,16,4.000,0.500,Concealed
17,37,4.000,0.500,Concealed
17,18,4.000,0.500,Concealed
18,17,4.000,0.500,Concealed
18,38,4.000,0.500,Concealed
18,19,4.000,0.500,Concealed
19,18,4.000,0.500,Concealed
19,39,4.000,0.500,Concealed
20,0,4.000,0.500,Concealed
20,40,4.000,0.500,Concealed
20,21,4.000,0.500,Concealed
21,1,4.000,0.500,Detour
21,20,4.000,0.500,Concealed
21,41,4.000,0.500,Concealed
21,22,4.000,0.500,Detour
22,2,4.000,0.500,Detour
22,21,4.000,0.500,Detour
22,42,4.000,0.500,Direct
22,23,4.000,0.500,Detour
23,3,4.000,0.500,Concealed
23,22,4.000,0.500,Detour
23,43,4.000,0.500,Concealed
23,24,4.000,0.500,Concealed
24,4,4.000,0.500,Detour
24,23,4.000,0.500,Concealed
24,44,4.000,0.500,Detour
24,25,4.000,0.500,Concealed
25,5,4.000,0.500,Concealed
25,24,4.000,0.500,Concealed
25,45,4.000,0.500,Detour
25,26,4.000,0.500,Concealed
26,6,4.000,0.500,Concealed
26,25,4.000,0.500,Concealed
26,46,4.000,0.500,Concealed
26,27,4.000,0.500,Detour
27,7,4.000,0.500,Detour
27,26,4.000,0.500,Detour
27,47,4.000,0.500,Direct
27,28,4.000,0.500,Detour
28,8,4.000,0.500,Concealed
28,27,4.000,0.500,Detour
28,48,4.000,0.500,Concealed
28,29,4.000,0.500,Concealed
29,9,4.000,0.500,Concealed
29,28,4.000,0.500,Concealed
29,49,4.000,0.500,Concealed
29,30,4.000,0.500,Concealed
30,10,4.000,0.500,Concealed
30,29,4.000,0.500,Concealed
30,50,4.000,0.500,Concealed
30,31,4.000,0.500,Concealed
31,11,4.000,0.500,Concealed
31,30,4.000,0.500,Concealed
31,51,4.000,0.500,Concealed
31,32,4.000,0.500,Concealed
32,12,4.000,0.500,Concealed
32,31,4.000,0.500,Concealed
32,52,4.000,0.500,Detour
32,33,4.000,0.500,Concealed
