nodeId,pos_x,pos_y,pos_z,nodeType,elevation,isVisibleFromSpawn,strategicType,dangerScore,visibilityScore,avgSurroundingHeight,neighborCount
0,-40.000,0.000,-40.000,BuildingCorner,0.000,False,CoverPoint,0.242,0.200,8.453,2
1,-40.000,0.000,-36.000,OpenSpace,0.000,False,DetourPath,0.177,0.200,8.376,3
2,-40.000,0.000,-32.000,BuildingCorner,0.000,False,CoverPoint,0.111,0.200,7.760,3
3,-40.000,0.000,-28.000,BuildingCorner,0.000,False,CoverPoint,0.045,0.200,7.694,3
4,-40.000,0.000,-24.000,OpenSpace,0.000,False,DetourPath,0.058,0.200,7.033,3
5,-40.000,0.000,-20.000,BuildingCorner,0.000,False,CoverPoint,0.071,0.200,6.903,3
6,-40.000,0.000,-16.000,BuildingCorner,0.000,False,CoverPoint,0.084,0.200,6.567,3
7,-40.000,0.000,-12.000,BuildingCorner,0.000,False,CoverPoint,0.176,0.200,8.218,3
8,-40.000,0.000,-8.000,BuildingCorner,0.000,False,CoverPoint,0.187,0.200,8.674,3
9,-40.000,0.000,-4.000,BuildingCorner,0.000,False,CoverPoint,0.117,0.200,7.539,3
10,-40.000,0.000,0.000,BuildingCorner,0.000,False,CoverPoint,0.127,0.200,7.284,3
11,-40.000,0.000,4.000,BuildingCorner,0.000,False,CoverPoint,0.136,0.200,6.383,3
12,-40.000,0.000,8.000,BuildingCorner,0.000,False,CoverPoint,0.145,0.200,7.546,3
13,-40.000,0.000,12.000,BuildingCorner,0.000,False,CoverPoint,0.232,0.200,7.777,3
14,-40.000,0.000,16.000,BuildingCorner,0.000,False,CoverPoint,0.398,0.200,9.287,3
15,-40.000,0.000,20.000,BuildingCorner,0.000,False,CoverPoint,0.164,0.200,7.231,3
16,-40.000,0.000,24.000,BuildingCorner,0.000,False,CoverPoint,0.329,0.200,8.017,3
17,-40.000,0.000,28.000,BuildingCorner,0.000,False,CoverPoint,0.252,0.200,7.989,3
18,-40.000,0.000,32.000,BuildingCorner,0.000,False,CoverPoint,0.175,0.200,7.866,3
19,-40.000,0.000,36.000,BuildingCorner,0.000,False,CoverPoint,0.257,0.200,8.536,2
20,-36.000,0.000,-40.000,BuildingCorner,0.000,False,CoverPoint,0.097,0.200,7.749,3
