startNodeId,endNodeId,travelCost,visibilityScore,pathType
0,10,4.000,0.500,Direct
0,1,4.000,0.500,Direct
1,0,4.000,0.500,Direct
1,11,4.000,0.500,Direct
1,2,4.000,0.500,Direct
2,1,4.000,0.500,Direct
2,12,4.000,0.500,Detour
2,3,4.000,0.500,Detour
3,2,4.000,0.500,Detour
3,13,4.000,0.500,Detour
3,4,4.000,0.500,Detour
4,3,4.000,0.500,Detour
4,14,4.000,0.500,Direct
4,5,4.000,0.500,Direct
5,4,4.000,0.500,Direct
5,15,4.000,0.500,Direct
5,6,4.000,0.500,Detour
6,5,4.000,0.500,Detour
6,16,4.000,0.500,Detour
6,7,4.000,0.500,Concealed
7,6,4.000,0.500,Concealed
7,17,4.000,0.500,Concealed
7,8,4.000,0.500,Detour
8,7,4.000,0.500,Detour
8,18,4.000,0.500,Direct
8,9,4.000,0.500,Detour
9,8,4.000,0.500,Detour
9,19,4.000,0.500,Detour
10,0,4.000,0.500,Direct
10,20,4.000,0.500,Detour
10,11,4.000,0.500,Direct
11,1,4.000,0.500,Direct
11,10,4.000,0.500,Direct
11,21,4.000,0.500,Direct
11,12,4.000,0.500,Detour
12,2,4.000,0.500,Detour
12,11,4.000,0.500,Detour
12,22,4.000,0.500,Detour
12,13,4.000,0.500,Detour
13,3,4.000,0.500,Detour
13,12,4.000,0.500,Detour
13,23,4.000,0.500,Detour
13,14,4.000,0.500,Direct
14,4,4.000,0.500,Direct
14,13,4.000,0.500,Direct
14,24,4.000,0.500,Direct
14,15,4.000,0.500,Direct
15,5,4.000,0.500,Direct
15,14,4.000,0.500,Direct
15,25,4.000,0.500,Direct
15,16,4.000,0.500,Direct
16,6,4.000,0.500,Detour
16,15,4.000,0.500,Direct
16,26,4.000,0.500,Direct
16,17,4.000,0.500,Detour
17,7,4.000,0.500,Concealed
17,16,4.000,0.500,Detour
17,27,4.000,0.500,Detour
17,18,4.000,0.500,Detour
18,8,4.000,0.500,Direct
18,17,4.000,0.500,Detour
18,28,4.000,0.500,Direct
18,19,4.000,0.500,Direct
19,9,4.000,0.500,Detour
19,18,4.000,0.500,Direct
19,29,4.000,0.500,Direct
20,10,4.000,0.500,Detour
20,30,4.000,0.500,Detour
20,21,4.000,0.500,Detour
21,11,4.000,0.500,Direct
21,20,4.000,0.500,Detour
21,31,4.000,0.500,Direct
21,22,4.000,0.500,Direct
22,12,4.000,0.500,Detour
22,21,4.000,0.500,Direct
22,32,4.000,0.500,Direct
22,23,4.000,0.500,Detour
23,13,4.000,0.500,Detour
23,22,4.000,0.500,Detour
23,33,4.000,0.500,Concealed
23,24,4.000,0.500,Detour
24,14,4.000,0.500,Direct
24,23,4.000,0.500,Detour
24,34,4.000,0.500,Direct
24,25,4.000,0.500,Direct
25,15,4.000,0.500,Direct
25,24,4.000,0.500,Direct
25,35,4.000,0.500,Direct
25,26,4.000,0.500,Direct
26,16,4.000,0.500,Direct
26,25,4.000,0.500,Direct
26,36,4.000,0.500,Detour
26,27,4.000,0.500,Direct
27,17,4.000,0.500,Detour
27,26,4.000,0.500,Direct
27,37,4.000,0.500,Direct
27,28,4.000,0.500,Direct
28,18,4.000,0.500,Direct
28,27,4.000,0.500,Direct
28,38,4.000,0.500,Direct
28,29,4.000,0.500,Direct
29,19,4.000,0.500,Direct
29,28,4.000,0.500,Direct
29,39,4.000,0.500,Detour
30,20,4.000,0.500,Detour
30,40,4.000,0.500,Direct
30,31,4.000,0.500,Direct
31,21,4.000,0.500,Direct
31,30,4.000,0.500,Direct
31,41,4.000,0.500,Direct
31,32,4.000,0.500,Direct
32,22,4.000,0.500,Direct
32,31,4.000,0.500,Direct
32,42,4.000,0.500,Direct
32,33,4.000,0.500,Detour
33,23,4.000,0.500,Concealed
33,32,4.000,0.500,Detour
33,43,4.000,0.500,Detour
33,34,4.000,0.500,Detour
34,24,4.000,0.500,Direct
34,33,4.000,0.500,Detour
34,44,4.000,0.500,Direct
34,35,4.000,0.500,Direct
35,25,4.000,0.500,Direct
